left,front,right,command
0.16,0.345,0.36,forward
0.43,0.69,0.495,forward
0.945,0.19,0.505,left
0.13,0.395,0.38,forward
0.105,0.5,0.89,forward
0.735,0.95,0.32,forward
0.425,0.96,0.26,forward
0.09,0.865,0.21,forward
0.585,0.085,0.945,back
0.13,0.6,0.465,forward
0.27,0.61,0.945,forward
0.29,0.49,0.75,forward
0.715,0.455,0.075,forward
0.255,0.05,0.02,back
0.285,0.385,0.27,forward
0.63,0.945,0.065,forward
0.39,0.17,0.375,left
0.195,0.7,0.69,forward
0.89,0.93,0.485,forward
0.57,0.445,0.49,forward
0.55,0.935,0.96,forward
0.615,0.2,0.32,left
0.845,0.45,0.02,forward
0.805,0.4,0.245,forward
0.415,0.495,0.32,forward
0.805,0.81,0.38,forward
0.42,0.575,0.16,forward
0.445,0.02,0.96,back
0.495,0.955,0.98,forward
0.245,0.175,0.615,right
0.36,0.76,0.8,forward
0.26,0.695,0.5,forward
0.385,0.835,0.355,forward
0.38,0.15,0.83,spin_right
0.775,0.315,0.955,forward
0.37,0.08,0.97,back
0.29,0.95,0.03,forward
0.725,0.02,0.57,back
0.995,0.52,0.405,forward
0.485,0.445,0.57,forward
0.46,0.42,0.085,forward
0.235,0.79,0.3,forward
0.09,0.94,0.485,forward
0.12,0.67,0.925,forward
0.89,0.075,0.065,back
0.015,0.04,0.24,back
0.61,0.94,0.895,forward
0.345,0.945,0.025,forward
0.565,0.645,0.395,forward
0.575,0.54,0.315,forward
0.065,0.59,0.93,forward
0.26,0.315,0.69,forward
0.43,0.915,0.65,forward
0.285,0.225,0.505,right
0.165,0.88,0.715,forward
0.63,0.33,0.45,forward
0.3,0.23,0.705,right
0.35,0.695,0.91,forward
0.725,0.35,0.515,forward
0.57,0.635,0.415,forward
0.735,0.05,0.92,back
0.5,0.765,0.295,forward
0.895,0.21,0.205,left
0.78,0.69,0.635,forward
0.7,0.06,0.015,back
0.25,0.595,0.74,forward
0.73,0.465,0.91,forward
0.305,0.255,0.325,forward
0.08,0.53,0.375,forward
0.415,0.925,0.28,forward
0.21,0.295,0.03,forward
0.06,0.52,0.2,forward
0.765,0.71,0.085,forward
0.04,0.565,0.31,forward
0.26,0.615,0.15,forward
0.54,0.54,0.01,forward
0.895,0.435,0.935,forward
0.415,0.85,0.2,forward
0.01,0.185,0.905,right
0.18,0.335,0.12,forward
0.625,0.32,0.665,forward
0.1,0.175,0.66,right
0.205,0.705,0.375,forward
0.84,0.615,0.53,forward
0.32,0.41,0.86,forward
0.77,0.425,0.675,forward
0.275,0.205,0.94,right
0.27,0.24,0.865,right
0.87,0.255,0.115,forward
0.025,0.05,0.23,back
0.66,0.395,0.16,forward
0.355,0.02,0.695,back
0.875,0.115,0.685,spin_left
0.755,0.945,0.195,forward
0.415,0.015,0.37,back
0.545,0.225,0.49,left
0.645,0.425,0.92,forward
0.305,0.025,0.135,back
0.4,0.93,0.16,forward
0.135,0.86,0.785,forward
0.48,0.515,0.105,forward
0.435,0.11,0.295,spin_left
0.585,0.655,0.07,forward
0.67,0.25,0.665,left
0.68,0.51,0.09,forward
0.215,0.055,0.89,back
0.54,0.51,0.27,forward
0.67,0.795,0.855,forward
0.56,0.62,0.34,forward
0.89,0.275,0.435,forward
0.315,0.87,0.96,forward
0.255,0.545,0.375,forward
0.22,0.625,0.09,forward
0.76,0.38,0.46,forward
0.355,0.645,0.845,forward
0.795,0.745,0.32,forward
0.455,0.085,0.43,back
0.875,0.47,0.475,forward
0.42,0.82,0.36,forward
0.53,0.66,0.265,forward
0.095,0.98,0.77,forward
0.615,0.03,0.425,back
0.805,0.65,0.995,forward
0.945,0.965,0.235,forward
0.145,0.14,0.2,spin_right
0.97,0.74,0.235,forward
0.225,0.65,0.005,forward
0.545,0.54,0.615,forward
0.655,0.585,0.635,forward
0.805,0.77,0.08,forward
0.53,0.97,0.285,forward
0.825,0.75,0.26,forward
0.525,0.8,0.93,forward
0.485,0.27,0.725,forward
0.28,0.055,0.35,back
0.54,0.78,0.86,forward
0.99,0.81,0.49,forward
0.96,0.38,0.83,forward
0.01,0.795,0.435,forward
0.225,0.48,0.18,forward
0.96,0.635,0.295,forward
0.065,0.575,0.185,forward
0.09,0.065,0.65,back
0.6,0.145,0.255,spin_left
0.135,0.335,0.695,forward
0.07,0.02,0.7,back
0.085,0.64,0.97,forward
0.895,0.555,0.355,forward
0.735,0.77,0.03,forward
0.93,0.545,0.475,forward
0.82,0.45,0.51,forward
0.615,0.44,0.885,forward
0.545,0.25,0.1,left
0.92,0.315,0.99,forward
0.505,0.31,0.55,forward
0.56,0.955,0.315,forward
0.165,0.965,0.695,forward
0.11,0.81,0.26,forward
0.63,0.29,0.32,forward
0.42,0.515,0.205,forward
0.78,0.585,0.34,forward
0.605,0.325,0.55,forward
0.4,0.33,0.985,forward
0.1,0.92,0.775,forward
0.98,0.16,0.265,left
0.655,0.595,0.29,forward
0.055,0.34,0.84,forward
0.805,0.025,0.1,back
0.515,0.245,0.37,left
0.975,0.435,0.065,forward
0.545,0.855,0.06,forward
0.215,0.805,0.74,forward
0.52,0.365,0.96,forward
0.6,0.435,0.05,forward
0.615,0.39,0.43,forward
0.085,0.095,0.11,back
0.935,0.905,0.505,forward
0.12,0.375,0.275,forward
0.36,0.15,0.7,spin_right
0.675,0.85,0.865,forward
0.105,0.125,0.705,spin_right
0.795,0.02,0.415,back
0.49,0.425,0.02,forward
0.68,0.455,0.885,forward
0.135,0.07,0.795,back
0.605,0.565,0.22,forward
0.485,0.605,0.495,forward
0.72,0.235,0.8,right
0.66,0.72,0.67,forward
0.78,0.975,0.16,forward
0.855,0.885,0.175,forward
0.605,0.95,0.64,forward
0.605,0.975,0.315,forward
0.78,0.695,0.585,forward
0.63,0.99,0.2,forward
0.38,0.655,0.64,forward
0.19,0.68,0.745,forward
0.545,0.045,0.75,back
0.865,0.755,0.37,forward
0.51,0.52,0.085,forward
0.095,0.465,0.18,forward
0.37,0.82,0.85,forward
0.34,0.005,0.285,back
0.85,0.66,0.805,forward
0.325,0.785,0.61,forward
0.795,0.58,0.275,forward
0.465,0.06,0.31,back
0.28,0.23,0.53,right
0.805,0.73,0.275,forward
0.83,0.165,0.545,left
0.585,0.135,0.875,spin_right
0.86,0.47,0.475,forward
0.59,0.095,0.545,back
0.96,0.935,0.51,forward
0.67,0.75,0.92,forward
0.505,0.47,0.18,forward
0.5,0.32,0.165,forward
0.085,0.09,0.49,back
0.695,0.52,0.84,forward
0.555,0.55,0.055,forward
0.155,0.47,0.185,forward
0.045,0.24,0.56,right
0.725,0.19,0.585,left
0.755,0.59,0.7,forward
0.67,0.98,0.16,forward
0.01,0.81,0.755,forward
0.74,0.85,0.955,forward
0.96,0.54,0.865,forward
0.85,0.025,0.54,back
0.76,0.29,0.235,forward
0.89,0.195,0.26,left
0.71,0.63,0.705,forward
0.915,0.235,0.325,left
0.575,0.26,0.815,forward
0.8,0.76,0.85,forward
0.57,0.435,0.125,forward
0.245,0.26,0.765,forward
0.485,0.99,0.82,forward
0.725,0.52,0.125,forward
0.735,0.27,0.55,forward
0.595,0.265,0.58,forward
0.46,0.3,0.935,forward
0.575,0.03,0.045,back
0.97,0.905,0.56,forward
0.185,0.155,0.82,right
0.36,0.52,0.895,forward
0.315,0.65,0.415,forward
0.015,0.725,0.295,forward
0.845,0.24,0.54,left
0.145,0.6,0.485,forward
0.02,0.505,0.71,forward
0.27,0.115,0.49,spin_right
0.54,0.115,0.05,spin_left
0.925,0.125,0.085,spin_left
0.34,0.91,0.795,forward
0.54,0.885,0.315,forward
0.105,0.74,0.3,forward
0.58,0.245,0.815,right
0.51,0.21,0.525,right
0.22,0.53,0.335,forward
0.42,0.685,0.49,forward
0.505,0.925,0.76,forward
0.935,0.325,0.595,forward
0.65,0.06,0.405,back
0.89,0.525,0.935,forward
0.775,0.39,0.0,forward
0.075,0.955,0.615,forward
0.435,0.385,0.005,forward
0.595,0.81,0.155,forward
0.55,0.69,0.085,forward
0.34,0.8,0.79,forward
0.565,0.915,0.84,forward
0.165,0.04,0.51,back
0.18,0.97,0.31,forward
0.58,0.19,0.295,left
0.255,0.835,0.41,forward
0.735,0.16,0.58,left
0.81,0.605,0.665,forward
0.555,0.455,0.95,forward
0.89,0.62,0.15,forward
0.56,0.82,0.965,forward
0.985,0.64,0.945,forward
0.43,0.8,0.37,forward
0.69,0.055,0.0,back
0.975,0.72,0.825,forward
0.59,0.855,0.47,forward
0.115,0.785,0.8,forward
0.725,0.74,0.225,forward
0.37,0.665,0.465,forward
0.16,0.64,0.51,forward
0.57,0.1,0.295,back
0.12,0.665,0.78,forward
0.205,0.87,0.93,forward
0.47,0.105,0.005,spin_left
0.805,0.94,0.415,forward
0.48,0.625,0.795,forward
0.795,0.885,0.895,forward
0.69,0.62,0.71,forward
0.17,0.985,0.66,forward
0.51,0.195,0.65,right
0.77,0.84,0.32,forward
0.64,0.755,0.335,forward
0.405,0.39,0.665,forward
0.4,0.465,0.135,forward
0.42,0.02,0.74,back
0.865,0.575,0.36,forward
0.6,0.22,0.805,right
0.485,0.93,0.2,forward
0.275,0.645,0.0,forward
0.97,0.305,0.825,forward
0.865,0.415,0.57,forward
0.525,0.885,0.965,forward
0.3,0.39,0.95,forward
0.135,0.785,0.475,forward
0.585,0.755,0.405,forward
0.01,0.1,0.095,back
0.305,0.555,0.92,forward
0.035,0.565,0.555,forward
0.725,0.875,0.815,forward
0.23,0.52,0.76,forward
0.815,0.545,0.1,forward
0.1,0.13,0.455,spin_right
0.295,0.385,0.225,forward
0.685,0.6,0.15,forward
0.41,0.675,0.905,forward
0.875,0.78,0.025,forward
0.78,0.05,0.825,back
0.085,0.135,0.845,spin_right
0.07,0.6,0.89,forward
0.05,0.11,0.94,spin_right
0.71,0.9,0.43,forward
0.63,0.155,0.735,right
0.695,0.24,0.4,left
0.715,0.98,0.765,forward
0.28,0.51,0.925,forward
0.0,0.45,0.285,forward
0.09,0.14,0.66,spin_right
0.94,0.78,0.895,forward
0.34,0.035,0.62,back
0.55,0.415,0.33,forward
0.72,0.6,0.47,forward
0.095,0.88,0.43,forward
0.605,0.7,0.75,forward
0.23,0.96,0.015,forward
0.55,0.125,0.485,spin_left
0.365,0.455,0.95,forward
0.05,0.785,0.955,forward
0.215,0.14,0.225,spin_right
0.925,0.395,0.955,forward
0.87,0.115,0.27,spin_left
0.705,0.24,0.2,left
0.665,0.585,0.08,forward
0.14,0.715,0.54,forward
0.335,0.075,0.345,back
0.165,0.51,0.16,forward
0.31,0.38,0.005,forward
0.055,0.14,0.99,spin_right
0.195,0.24,0.825,right
0.58,0.3,0.375,forward
0.26,0.145,0.215,spin_left
0.625,0.9,0.655,forward
0.125,0.285,0.38,forward
0.89,0.495,0.41,forward
0.555,0.25,0.965,right
0.695,0.92,0.19,forward
0.5,0.565,0.77,forward
0.61,0.56,0.57,forward
0.145,0.64,0.05,forward
0.42,0.915,0.79,forward
0.175,0.8,0.485,forward
0.905,0.015,0.175,back
0.885,0.16,0.04,left
0.075,0.58,0.46,forward
0.7,0.24,0.695,left
0.34,0.49,0.865,forward
0.885,0.96,0.675,forward
0.16,0.24,0.35,right
0.57,0.185,0.285,left
0.28,0.54,0.965,forward
0.57,0.43,0.03,forward
0.85,0.1,0.51,back
0.195,0.615,0.17,forward
0.99,0.56,0.455,forward
0.89,0.485,0.35,forward
0.25,0.245,0.89,right
0.89,0.67,0.73,forward
0.16,0.675,0.99,forward
0.76,0.67,0.21,forward
0.95,0.97,0.685,forward
0.59,0.555,0.38,forward
0.495,0.665,0.395,forward
0.295,0.22,0.575,right
0.17,0.325,0.47,forward
0.26,0.805,0.995,forward
0.82,0.705,0.19,forward
0.16,0.585,0.83,forward
0.19,0.64,0.275,forward
0.285,0.885,0.715,forward
0.545,0.95,0.045,forward
0.965,0.43,0.83,forward
0.525,0.305,0.29,forward
0.18,0.625,0.83,forward
0.6,0.37,0.6,forward
0.21,0.985,0.89,forward
0.87,0.055,0.83,back
0.51,0.045,0.185,back
0.485,0.82,0.19,forward
0.265,0.745,0.605,forward
0.275,0.74,0.63,forward
0.95,0.27,0.595,forward
0.875,0.93,0.075,forward
0.57,0.25,0.53,left
0.0,0.01,0.825,back
0.47,0.85,0.565,forward
0.83,0.93,0.54,forward
0.765,0.115,0.085,spin_left
0.345,0.945,0.555,forward
0.595,0.17,0.405,left
0.68,0.46,0.225,forward
0.485,0.625,0.45,forward
0.765,0.22,0.81,right
0.74,0.77,0.165,forward
0.17,0.31,0.725,forward
0.715,0.935,0.635,forward
0.18,0.59,0.42,forward
0.66,0.17,0.225,left
0.875,0.045,0.8,back
0.81,0.9,0.095,forward
0.175,0.66,0.865,forward
0.945,0.52,0.8,forward
0.875,0.5,0.36,forward
0.255,0.975,0.665,forward
0.4,0.34,0.155,forward
0.74,0.155,0.16,left
0.935,0.38,0.41,forward
0.755,0.125,0.18,spin_left
0.115,0.13,0.37,spin_right
0.495,0.39,0.72,forward
0.635,0.0,0.515,back
0.78,0.95,0.47,forward
0.89,0.69,0.815,forward
0.47,0.605,0.005,forward
0.935,0.47,0.045,forward
0.305,0.53,0.61,forward
0.59,0.62,0.175,forward
0.795,0.185,0.525,left
0.4,0.745,0.015,forward
0.87,0.34,0.19,forward
0.365,0.58,0.805,forward
0.295,0.84,0.265,forward
0.295,0.605,0.485,forward
0.355,0.675,0.88,forward
0.975,0.07,0.39,back
0.855,0.02,0.38,back
0.125,0.175,0.26,right
0.12,0.1,0.77,back
0.41,0.91,0.2,forward
0.49,0.32,0.335,forward
0.195,0.13,0.16,spin_left
0.525,0.99,0.385,forward
0.87,0.885,0.96,forward
0.19,0.605,0.805,forward
0.645,0.83,0.2,forward
0.04,0.95,0.52,forward
0.335,0.3,0.675,forward
0.35,0.015,0.15,back
0.465,0.39,0.775,forward
0.23,0.8,0.535,forward
0.39,0.01,0.965,back
0.625,0.475,0.44,forward
0.41,0.145,0.405,spin_left
0.02,0.245,0.635,right
0.67,0.52,0.695,forward
0.095,0.83,0.885,forward
0.935,0.97,0.625,forward
0.24,0.68,0.0,forward
0.115,0.53,0.945,forward
0.055,0.465,0.885,forward
0.8,0.49,0.22,forward
0.27,0.115,0.93,spin_right
0.785,0.6,0.435,forward
0.7,0.415,0.44,forward
0.385,0.185,0.055,left
0.47,0.755,0.565,forward
0.6,0.855,0.16,forward
0.675,0.19,0.245,left
0.805,0.165,0.29,left
0.185,0.525,0.265,forward
0.57,0.685,0.91,forward
0.745,0.475,0.575,forward
0.685,0.08,0.545,back
0.92,0.26,0.94,forward
0.035,0.755,0.63,forward
0.535,0.68,0.005,forward
0.09,0.685,0.6,forward
0.065,0.215,0.44,right
0.185,0.725,0.955,forward
0.845,0.245,0.305,left
0.78,0.03,0.885,back
0.61,0.635,0.97,forward
0.84,0.765,0.765,forward
0.5,0.8,0.33,forward
0.765,0.94,0.715,forward
0.77,0.745,0.355,forward
0.415,0.58,0.555,forward
0.98,0.685,0.92,forward
0.51,0.155,0.13,left
0.53,0.075,0.13,back
0.71,0.4,0.71,forward
0.26,0.405,0.895,forward
0.14,0.58,0.075,forward
0.075,0.945,0.475,forward
0.595,0.02,0.935,back
0.09,0.575,0.655,forward
0.745,0.045,0.51,back
0.32,0.88,0.91,forward
0.255,0.235,0.0,left
0.945,0.105,0.99,spin_right
0.425,0.535,0.48,forward
0.01,0.725,0.195,forward
0.68,0.41,0.52,forward
0.735,0.71,0.07,forward
0.79,0.49,0.86,forward
0.25,0.285,0.565,forward
0.205,0.3,0.585,forward
0.875,0.725,0.18,forward
0.475,0.685,0.39,forward
0.365,0.365,0.84,forward
0.69,0.5,0.55,forward
0.055,0.415,0.085,forward
0.685,0.615,0.995,forward
0.015,0.1,0.905,back
0.09,0.31,0.125,forward
0.68,0.825,0.375,forward
0.635,0.095,0.94,back
0.245,0.515,0.795,forward
0.76,0.36,0.12,forward
0.56,0.78,0.14,forward
0.455,0.595,0.575,forward
0.025,0.735,0.98,forward
0.535,0.395,0.13,forward
0.975,0.755,0.8,forward
0.815,0.355,0.905,forward
0.635,0.765,0.78,forward
0.915,0.42,0.975,forward
0.685,0.04,0.65,back
0.21,0.63,0.045,forward
0.44,0.865,0.97,forward
0.595,0.385,0.445,forward
0.395,0.835,0.565,forward
0.835,0.555,0.075,forward
0.47,0.28,0.04,forward
0.74,0.38,0.425,forward
0.57,0.295,0.39,forward
0.73,0.895,0.3,forward
0.975,0.22,0.18,left
0.31,0.02,0.435,back
0.9,0.905,0.43,forward
0.355,0.04,0.69,back
0.14,0.19,0.19,right
0.855,0.095,0.75,back
0.79,0.825,0.99,forward
0.49,0.34,0.865,forward
0.635,0.935,0.435,forward
0.44,0.52,0.765,forward
0.735,0.22,0.46,left
0.145,0.105,0.83,spin_right
0.495,0.26,0.245,forward
0.175,0.705,0.765,forward
0.915,0.585,0.185,forward
0.94,0.465,0.93,forward
0.72,0.865,0.12,forward
0.755,0.155,0.875,right
0.495,0.73,0.915,forward
0.17,0.855,0.0,forward
0.86,0.655,0.17,forward
0.04,0.39,0.765,forward
0.515,0.715,0.81,forward
0.57,0.055,0.85,back
0.77,0.155,0.335,left
0.01,0.695,0.655,forward
0.095,0.56,0.065,forward
0.95,0.86,0.12,forward
0.33,0.94,0.84,forward
0.765,0.415,0.815,forward
0.23,0.79,0.8,forward
0.78,0.535,0.05,forward
0.615,0.86,0.52,forward
0.52,0.935,0.205,forward
0.12,0.5,0.355,forward
0.465,0.68,0.78,forward
0.125,0.255,0.625,forward
0.06,0.44,0.6,forward
0.495,0.05,0.545,back
0.22,0.3,0.435,forward
0.415,0.735,0.645,forward
0.815,0.445,0.185,forward
0.945,0.645,0.075,forward
0.955,0.65,0.3,forward
0.635,0.185,0.07,left
0.83,0.76,0.895,forward
0.43,0.835,0.835,forward
0.61,0.635,0.125,forward
0.05,0.435,0.9,forward
0.69,0.655,0.855,forward
0.76,0.68,0.385,forward
0.49,0.915,0.69,forward
0.59,0.775,0.425,forward
0.58,0.93,0.96,forward
0.765,0.775,0.525,forward
0.955,0.975,0.425,forward
0.765,0.685,0.425,forward
0.91,0.73,0.305,forward
0.44,0.75,0.77,forward
0.335,0.23,0.615,right
0.58,0.57,0.59,forward
0.975,0.545,0.685,forward
0.325,0.6,0.795,forward
0.27,0.75,0.525,forward
0.02,0.875,0.175,forward
0.24,0.915,0.77,forward
0.55,0.51,0.415,forward
0.735,0.995,0.645,forward
0.155,0.09,0.455,back
0.495,0.755,0.02,forward
0.875,0.005,0.43,back
0.18,0.79,0.0,forward
0.555,0.41,0.455,forward
0.695,0.915,0.045,forward
0.515,0.34,0.265,forward
0.24,0.7,0.57,forward
0.6,0.75,0.265,forward
0.49,0.225,0.39,left
0.475,0.655,0.185,forward
0.325,0.5,0.805,forward
0.27,0.79,0.62,forward
0.395,0.45,0.915,forward
0.595,0.575,0.46,forward
0.79,0.215,0.24,left
0.43,0.905,0.21,forward
0.795,0.61,0.78,forward
0.035,0.26,0.48,forward
0.415,0.62,0.76,forward
0.485,0.915,0.745,forward
0.625,0.335,0.645,forward
0.325,0.65,0.78,forward
0.21,0.49,0.91,forward
0.28,0.325,0.065,forward
0.96,0.35,0.99,forward
0.955,0.905,0.17,forward
0.29,0.705,0.075,forward
0.055,0.2,0.08,right
0.11,0.34,0.145,forward
0.05,0.94,0.455,forward
0.62,0.345,0.035,forward
0.635,0.695,0.735,forward
0.13,0.425,0.31,forward
0.12,0.17,0.875,right
0.27,0.85,0.09,forward
0.78,0.625,0.335,forward
0.59,0.895,0.65,forward
0.17,0.435,0.42,forward
0.995,0.035,0.29,back
0.545,0.41,0.715,forward
0.925,0.145,0.56,spin_left
0.09,0.445,0.945,forward
0.395,0.9,0.58,forward
0.345,0.825,0.11,forward
0.355,0.61,0.635,forward
0.655,0.515,0.73,forward
0.695,0.315,0.08,forward
0.77,0.8,0.44,forward
0.735,0.075,0.265,back
0.88,0.535,0.9,forward
0.78,0.625,0.025,forward
0.235,0.81,0.215,forward
0.18,0.25,0.445,right
0.775,0.205,0.135,left
0.26,0.26,0.245,forward
0.515,0.175,0.79,right
0.355,0.065,0.105,back
0.78,0.46,0.465,forward
0.17,0.23,0.315,right
0.61,0.975,0.075,forward
0.185,0.485,0.405,forward
0.865,0.845,0.935,forward
0.24,0.925,0.21,forward
0.555,0.705,0.675,forward
0.64,0.535,0.585,forward
0.15,0.975,0.275,forward
0.955,0.12,0.87,spin_left
0.59,0.78,0.0,forward
0.62,0.72,0.175,forward
0.165,0.495,0.58,forward
0.86,0.755,0.085,forward
0.565,0.18,0.975,right
0.825,0.72,0.835,forward
0.145,0.275,0.395,forward
0.97,0.255,0.105,forward
0.985,0.925,0.805,forward
0.21,0.49,0.83,forward
0.235,0.41,0.255,forward
0.905,0.83,0.6,forward
0.245,0.095,0.07,back
0.85,0.25,0.26,left
0.1,0.09,0.485,back
0.805,0.85,0.175,forward
0.565,0.255,0.2,forward
0.56,0.285,0.46,forward
0.435,0.155,0.2,left
0.44,0.85,0.965,forward
0.855,0.78,0.45,forward
0.9,0.87,0.25,forward
0.455,0.02,0.085,back
0.31,0.18,0.095,left
0.855,0.195,0.935,right
0.08,0.8,0.305,forward
0.98,0.97,0.46,forward
0.365,0.15,0.77,spin_right
0.45,0.625,0.14,forward
0.75,0.665,0.435,forward
0.36,0.055,0.695,back
0.745,0.04,0.015,back
0.455,0.045,0.24,back
0.335,0.765,0.875,forward
0.575,0.56,0.68,forward
0.735,0.145,0.955,spin_right
0.18,0.715,0.55,forward
0.985,0.15,0.935,spin_left
0.585,0.67,0.27,forward
0.6,0.165,0.72,right
0.06,0.725,0.8,forward
0.245,0.745,0.45,forward
0.725,0.09,0.16,back
0.18,0.77,0.055,forward
0.02,0.555,0.425,forward
0.735,0.56,0.35,forward
0.75,0.785,0.965,forward
0.265,0.825,0.92,forward
0.045,0.12,0.4,spin_right
0.475,0.41,0.485,forward
0.71,0.365,0.965,forward
0.42,0.25,0.79,right
0.77,0.045,0.795,back
0.645,0.47,0.71,forward
0.935,0.65,0.855,forward
0.85,0.92,0.015,forward
0.56,0.505,0.115,forward
0.575,0.46,0.445,forward
0.395,0.445,0.135,forward
0.62,0.555,0.47,forward
0.865,0.85,0.34,forward
0.93,0.25,0.53,left
0.735,0.61,0.79,forward
0.31,0.095,0.15,back
0.345,0.345,0.355,forward
0.42,0.115,0.125,spin_left
0.885,0.565,0.845,forward
0.915,0.535,0.94,forward
0.82,0.57,0.925,forward
0.28,0.725,0.425,forward
0.855,0.69,0.32,forward
0.875,0.275,0.74,forward
0.94,0.1,0.82,back
0.265,0.85,0.215,forward
0.34,0.395,0.615,forward
0.75,0.105,0.095,spin_left
0.56,0.715,0.135,forward
0.945,0.235,0.48,left
0.6,0.27,0.91,forward
0.945,0.82,0.61,forward
0.425,0.485,0.615,forward
0.08,0.015,0.93,back
0.945,0.67,0.335,forward
0.18,0.21,0.48,right
0.755,0.44,0.97,forward
0.86,0.625,0.755,forward
0.615,0.17,0.745,right
0.75,0.1,0.67,back
0.405,0.31,0.22,forward
0.76,0.54,0.05,forward
0.385,0.1,0.355,back
0.94,0.215,0.085,left
0.575,0.69,0.275,forward
0.355,0.75,0.665,forward
0.865,0.74,0.23,forward
0.47,0.315,0.455,forward
0.965,0.29,0.475,forward
0.81,0.8,0.65,forward
0.15,0.56,0.91,forward
0.505,0.425,0.345,forward
0.475,0.445,0.275,forward
0.63,0.48,0.255,forward
0.205,0.985,0.24,forward
0.95,0.095,0.325,back
0.05,0.775,0.37,forward
0.54,0.005,0.815,back
0.405,0.85,0.08,forward
0.03,0.915,0.79,forward
0.275,0.71,0.745,forward
0.785,0.56,0.77,forward
0.915,0.32,0.945,forward
0.79,0.17,0.26,left
0.565,0.615,0.345,forward
0.21,0.225,0.57,right
0.355,0.27,0.455,forward
0.27,0.055,0.725,back
0.955,0.065,0.32,back
0.185,0.375,0.26,forward
0.78,0.635,0.315,forward
0.895,0.74,0.905,forward
0.39,0.84,0.325,forward
0.685,0.56,0.15,forward
0.595,0.985,0.805,forward
0.2,0.035,0.665,back
0.28,0.73,0.855,forward
0.165,0.815,0.43,forward
0.4,0.985,0.9,forward
0.96,0.585,0.42,forward
0.785,0.225,0.98,right
0.245,0.92,0.72,forward
0.385,0.22,0.215,left
0.65,0.3,0.97,forward
0.985,0.395,0.08,forward
0.555,0.535,0.975,forward
0.945,0.595,0.375,forward
0.38,0.965,0.915,forward
0.445,0.85,0.615,forward
0.425,0.555,0.5,forward
0.63,0.165,0.325,left
0.395,0.605,0.77,forward
0.655,0.965,0.1,forward
0.12,0.835,0.965,forward
0.825,0.98,0.385,forward
0.89,0.745,0.12,forward
0.875,0.265,0.235,forward
0.47,0.285,0.115,forward
0.725,0.84,0.58,forward
0.2,0.31,0.14,forward
0.55,0.58,0.705,forward
0.65,0.56,0.745,forward
0.7,0.605,0.66,forward
0.26,0.355,0.22,forward
0.835,0.145,0.475,spin_left
0.6,0.36,0.75,forward
0.615,0.445,0.19,forward
0.42,0.435,0.395,forward
0.285,0.07,0.03,back
0.465,0.905,0.285,forward
0.34,0.325,0.635,forward
0.25,0.315,0.715,forward
0.17,0.045,0.515,back
0.105,0.365,0.035,forward
0.085,0.19,0.425,right
0.12,0.565,0.52,forward
0.43,0.94,0.43,forward
0.775,0.555,0.625,forward
0.765,0.145,0.955,spin_right
0.66,0.83,0.135,forward
0.41,0.895,0.355,forward
0.13,0.34,0.455,forward
0.78,0.535,0.895,forward
0.785,0.48,0.49,forward
0.965,0.78,0.215,forward
0.12,0.3,0.105,forward
0.81,0.325,0.865,forward
0.31,0.815,0.2,forward
0.185,0.34,0.34,forward
0.855,0.225,0.63,left
0.335,0.805,0.17,forward
0.385,0.84,0.56,forward
0.57,0.355,0.795,forward
0.575,0.775,0.55,forward
0.81,0.125,0.225,spin_left
0.435,0.735,0.035,forward
0.965,0.49,0.82,forward
0.425,0.81,0.575,forward
0.45,0.835,0.515,forward
0.31,0.9,0.47,forward
0.705,0.605,0.015,forward
0.72,0.355,0.06,forward
0.805,0.525,0.91,forward
0.73,0.315,0.48,forward
0.255,0.155,0.645,right
0.465,0.51,0.985,forward
0.955,0.95,0.16,forward
0.53,0.265,0.445,forward
0.575,0.49,0.05,forward
0.075,0.76,0.48,forward
0.445,0.165,0.3,left
0.225,0.1,0.19,back
0.93,0.005,0.605,back
0.14,0.335,0.6,forward
0.655,0.775,0.345,forward
0.205,0.685,0.67,forward
0.865,0.895,0.205,forward
0.185,0.1,0.225,back
0.635,0.9,0.2,forward
0.035,0.39,0.87,forward
0.11,0.865,0.345,forward
0.88,0.6,0.95,forward
0.6,0.13,0.875,spin_right
0.345,0.785,0.32,forward
0.57,0.5,0.18,forward
0.045,0.71,0.12,forward
0.32,0.45,0.58,forward
0.96,0.58,0.3,forward
0.97,0.85,0.09,forward
0.295,0.81,0.91,forward
0.72,0.045,0.695,back
0.58,0.86,0.145,forward
0.04,0.005,0.55,back
0.495,0.115,0.175,spin_left
0.635,0.555,0.875,forward
0.29,0.05,0.16,back
0.805,0.43,0.625,forward
0.86,0.485,0.17,forward
0.72,0.35,0.255,forward
0.78,0.955,0.89,forward
0.3,0.8,0.4,forward
0.09,0.6,0.105,forward
0.575,0.905,0.14,forward
0.03,0.035,0.42,back
0.105,0.31,0.82,forward
0.79,0.565,0.34,forward
0.265,0.58,0.525,forward
0.735,0.745,0.79,forward
0.935,0.945,0.44,forward
0.815,0.905,0.295,forward
0.395,0.56,0.815,forward
0.585,0.085,0.49,back
0.805,0.13,0.025,spin_left
0.76,0.03,0.085,back
0.04,0.435,0.27,forward
0.1,0.565,0.675,forward
0.495,0.505,0.275,forward
0.785,0.855,0.075,forward
0.925,0.22,0.175,left
0.43,0.415,0.49,forward
