left,front,right,command
74,85,68,forward
11,3,46,back
63,80,61,forward
41,37,35,left
36,16,49,back
4,26,33,spin_right
53,59,30,forward
23,88,72,forward
40,36,3,left
51,85,8,forward
52,36,34,left
39,66,84,forward
86,54,33,forward
16,79,59,forward
23,4,60,back
79,15,23,back
77,66,81,forward
24,95,12,forward
61,52,53,forward
52,65,45,forward
48,40,53,right
89,49,52,left
31,71,43,forward
57,68,60,forward
76,52,29,forward
99,49,71,left
40,47,15,left
85,45,55,left
60,22,32,spin_left
31,87,1,forward
61,75,64,forward
28,96,69,forward
2,45,34,right
98,11,37,back
88,98,34,forward
39,85,28,forward
87,35,98,right
94,93,41,forward
1,98,7,forward
33,63,20,forward
49,74,63,forward
24,71,96,forward
74,21,52,spin_left
52,25,52,spin_right
46,7,71,back
45,23,36,spin_left
55,39,11,left
85,49,62,left
15,42,20,right
39,44,38,left
38,40,43,right
22,45,12,left
68,67,64,forward
97,46,71,left
22,93,14,forward
16,5,80,back
35,42,44,right
15,63,93,forward
90,38,78,left
10,49,50,right
11,58,99,forward
58,35,45,left
54,10,73,back
80,31,6,left
48,69,22,forward
58,24,72,spin_right
78,10,46,back
45,30,91,spin_right
8,46,37,right
62,65,90,forward
86,67,57,forward
53,48,10,left
68,57,59,forward
17,33,2,left
30,63,12,forward
25,27,61,spin_right
58,84,43,forward
93,83,61,forward
9,94,75,forward
43,48,97,right
56,90,35,forward
54,11,58,back
98,25,9,spin_left
59,3,73,back
1,86,76,forward
33,73,52,forward
19,72,79,forward
20,59,7,forward
29,74,48,forward
90,23,10,spin_left
88,33,81,left
32,34,28,left
9,17,11,back
62,43,97,right
75,53,53,forward
62,18,45,back
47,63,71,forward
91,90,51,forward
79,82,7,forward
89,70,39,forward
66,59,40,forward
57,64,21,forward
77,59,96,forward
25,19,58,back
1,3,27,back
2,67,8,forward
71,59,0,forward
98,63,92,forward
61,3,49,back
66,16,72,back
37,94,55,forward
3,71,99,forward
52,28,4,spin_left
90,92,72,forward
79,83,17,forward
63,4,84,back
29,24,15,spin_left
75,32,78,right
6,4,71,back
42,16,23,back
20,4,4,back
89,92,75,forward
52,77,9,forward
68,20,8,spin_left
72,50,66,left
40,46,61,right
69,33,54,left
14,74,99,forward
96,55,52,forward
85,86,10,forward
36,48,44,right
40,97,39,forward
23,23,18,spin_left
44,81,65,forward
11,16,91,back
77,78,88,forward
5,33,85,right
19,98,31,forward
26,54,70,forward
51,21,79,spin_right
43,7,61,back
51,97,33,forward
96,12,8,back
52,31,50,left
79,56,41,forward
0,55,33,forward
49,99,25,forward
29,23,71,spin_right
20,74,11,forward
20,87,43,forward
40,45,71,right
79,10,6,back
79,41,93,right
19,12,10,back
87,53,48,forward
12,54,10,forward
62,52,13,forward
41,46,80,right
46,52,31,forward
51,48,88,right
87,87,11,forward
74,50,30,left
14,44,81,right
85,75,19,forward
36,72,13,forward
68,33,81,right
93,8,7,back
49,45,3,left
69,85,61,forward
96,19,91,back
33,97,49,forward
49,51,15,forward
93,2,42,back
33,23,89,spin_right
78,22,9,spin_left
34,26,2,spin_left
47,16,10,back
63,12,65,back
3,15,30,back
40,65,13,forward
15,32,0,left
18,63,96,forward
60,50,51,left
23,12,75,back
68,48,68,right
78,20,26,spin_left
19,87,56,forward
59,17,21,back
33,65,99,forward
20,49,75,right
92,60,36,forward
92,72,77,forward
34,67,19,forward
45,21,20,spin_left
84,97,90,forward
54,39,11,left
41,34,24,left
36,41,67,right
77,11,84,back
89,85,54,forward
67,85,85,forward
54,21,99,spin_right
45,26,85,spin_right
70,3,48,back
31,27,52,spin_right
82,40,86,right
8,52,9,forward
64,75,77,forward
28,31,62,right
0,66,32,forward
13,22,56,spin_right
57,7,89,back
9,12,44,back
11,68,23,forward
67,75,94,forward
59,19,38,back
49,73,97,forward
22,99,20,forward
70,46,4,left
43,20,35,spin_left
71,17,61,back
4,49,54,right
82,78,64,forward
60,24,35,spin_left
36,91,28,forward
53,70,1,forward
71,87,90,forward
17,52,8,forward
4,20,54,spin_right
7,68,43,forward
82,45,36,left
61,62,5,forward
82,4,52,back
3,24,58,spin_right
47,78,54,forward
79,40,94,right
57,29,5,spin_left
26,38,17,left
23,55,29,forward
18,39,86,right
35,53,81,forward
61,20,1,spin_left
87,56,20,forward
70,84,42,forward
85,95,94,forward
76,64,83,forward
78,73,2,forward
41,28,32,spin_left
73,40,82,right
16,43,81,right
33,92,25,forward
11,29,75,spin_right
13,59,45,forward
33,48,39,right
93,47,84,left
54,74,58,forward
13,53,39,forward
29,96,7,forward
35,84,58,forward
30,12,65,back
35,1,86,back
84,15,51,back
88,64,80,forward
39,63,44,forward
8,83,9,forward
68,15,24,back
35,88,65,forward
6,85,99,forward
59,33,78,right
3,68,16,forward
64,69,79,forward
54,58,96,forward
46,14,88,back
63,81,7,forward
40,8,92,back
39,68,53,forward
5,29,44,spin_right
59,47,21,left
3,14,22,back
80,53,44,forward
14,29,27,spin_right
30,30,55,spin_right
34,60,21,forward
6,85,44,forward
19,69,30,forward
1,48,61,right
81,40,85,right
40,55,36,forward
58,5,63,back
42,80,72,forward
82,52,50,forward
14,6,92,back
76,48,68,left
68,71,64,forward
85,34,69,left
32,70,77,forward
65,70,94,forward
42,47,54,right
7,5,91,back
65,57,23,forward
33,36,24,left
15,80,72,forward
5,86,15,forward
69,48,69,right
85,88,33,forward
56,36,86,right
18,13,95,back
75,3,48,back
66,80,24,forward
68,13,30,back
23,14,1,back
14,46,67,right
80,69,91,forward
35,28,79,spin_right
26,77,10,forward
34,8,4,back
50,96,75,forward
91,67,66,forward
88,29,22,spin_left
55,38,60,right
61,37,61,right
44,42,34,left
46,64,79,forward
70,9,97,back
48,87,60,forward
40,9,86,back
75,68,57,forward
72,47,69,left
30,79,16,forward
28,24,14,spin_left
21,20,9,spin_left
15,68,3,forward
90,29,12,spin_left
92,13,16,back
74,33,94,right
62,26,86,spin_right
67,97,66,forward
42,49,3,left
86,10,44,back
80,45,44,left
31,35,52,right
58,65,56,forward
16,2,12,back
6,18,78,back
77,92,29,forward
2,60,51,forward
91,51,25,forward
95,82,99,forward
34,12,0,back
77,11,29,back
43,16,69,back
24,31,8,left
65,1,11,back
72,20,16,spin_left
1,49,1,right
38,60,5,forward
17,87,26,forward
33,31,34,right
66,3,86,back
88,92,7,forward
93,5,22,back
29,81,80,forward
52,51,21,forward
21,25,83,spin_right
62,75,47,forward
82,47,60,left
20,46,17,left
26,83,11,forward
81,75,27,forward
27,29,53,spin_right
57,11,44,back
4,93,36,forward
74,49,94,right
36,98,8,forward
59,8,92,back
18,75,8,forward
35,4,96,back
87,94,70,forward
99,14,99,back
18,98,35,forward
78,91,62,forward
25,27,74,spin_right
7,96,42,forward
74,68,57,forward
74,19,81,back
0,3,19,back
52,1,93,back
76,97,26,forward
74,70,97,forward
28,3,41,back
38,86,87,forward
74,92,16,forward
38,59,45,forward
91,91,86,forward
98,67,80,forward
11,76,43,forward
88,50,14,left
64,64,71,forward
72,75,8,forward
21,8,98,back
30,76,83,forward
0,50,78,right
96,47,88,left
85,42,64,left
16,29,73,spin_right
9,0,68,back
26,42,31,right
5,0,76,back
44,53,11,forward
56,25,61,spin_right
40,95,38,forward
15,19,94,back
62,26,82,spin_right
58,49,90,right
82,14,40,back
77,59,25,forward
95,75,60,forward
47,38,0,left
77,96,99,forward
88,92,81,forward
7,28,14,spin_right
31,41,29,left
24,99,40,forward
27,5,87,back
17,91,27,forward
63,22,46,spin_left
88,4,71,back
59,4,0,back
14,54,20,forward
91,80,46,forward
9,65,63,forward
46,10,87,back
41,6,9,back
5,62,49,forward
48,58,50,forward
35,10,92,back
86,81,83,forward
37,27,72,spin_right
15,63,50,forward
43,13,78,back
14,71,51,forward
65,51,52,forward
44,71,7,forward
8,40,62,right
3,83,83,forward
76,25,57,spin_left
81,74,58,forward
98,61,14,forward
99,0,37,back
18,81,91,forward
47,63,4,forward
65,10,13,back
43,6,63,back
53,26,12,spin_left
61,71,45,forward
30,66,0,forward
37,54,11,forward
20,0,24,back
35,3,94,back
60,49,14,left
89,52,66,forward
32,5,7,back
73,18,9,back
3,33,81,right
97,58,30,forward
23,55,35,forward
93,58,19,forward
74,27,9,spin_left
60,14,78,back
14,13,39,back
89,20,49,spin_left
57,43,55,left
46,86,86,forward
1,21,42,spin_right
16,34,98,right
3,13,22,back
63,9,9,back
57,48,94,right
6,77,25,forward
97,77,89,forward
65,83,90,forward
27,49,53,right
23,34,32,right
55,36,66,right
54,82,74,forward
43,16,22,back
31,76,4,forward
52,49,68,right
69,98,41,forward
80,48,99,right
67,8,24,back
28,50,48,right
85,7,15,back
73,87,96,forward
18,34,34,right
47,84,97,forward
96,63,54,forward
68,11,2,back
79,85,21,forward
16,52,11,forward
63,98,52,forward
24,2,91,back
12,13,64,back
20,22,69,spin_right
51,53,14,forward
26,90,40,forward
40,72,71,forward
4,33,6,right
36,86,85,forward
29,60,45,forward
18,21,49,spin_right
51,91,19,forward
8,29,41,spin_right
95,29,81,spin_left
11,64,53,forward
9,6,19,back
50,30,39,spin_left
40,91,53,forward
74,97,27,forward
60,77,68,forward
92,33,24,left
69,51,10,forward
1,53,59,forward
27,23,3,spin_left
48,70,13,forward
52,28,25,spin_left
20,62,45,forward
43,61,80,forward
90,32,96,right
7,72,93,forward
88,90,18,forward
77,7,93,back
98,26,22,spin_left
43,49,93,right
58,10,66,back
19,22,58,spin_right
68,84,12,forward
6,42,1,left
20,43,39,right
17,98,84,forward
13,75,86,forward
61,91,70,forward
17,66,84,forward
56,60,37,forward
50,49,70,right
86,44,77,left
64,18,61,back
8,56,22,forward
98,59,23,forward
65,44,29,left
30,44,53,right
23,40,35,right
46,20,56,spin_right
36,33,42,right
15,21,33,spin_right
91,9,29,back
26,68,73,forward
88,23,17,spin_left
77,91,58,forward
21,57,94,forward
25,5,91,back
2,40,68,right
64,46,0,left
26,6,62,back
8,98,42,forward
80,8,4,back
97,44,38,left
83,10,66,back
16,72,66,forward
35,34,86,right
42,41,27,left
21,91,94,forward
69,71,9,forward
54,27,40,spin_left
15,44,9,left
49,81,87,forward
22,52,68,forward
71,73,57,forward
10,41,75,right
26,30,53,spin_right
78,83,10,forward
61,30,28,spin_left
37,20,74,spin_right
35,10,81,back
52,36,62,right
85,99,54,forward
67,87,53,forward
15,39,24,right
19,96,46,forward
13,28,24,spin_right
11,72,97,forward
52,25,17,spin_left
60,0,96,back
94,29,69,spin_left
86,85,22,forward
80,88,23,forward
0,72,16,forward
37,92,60,forward
17,31,98,right
60,96,9,forward
61,3,23,back
19,96,89,forward
10,18,2,back
73,36,40,left
37,66,93,forward
29,72,34,forward
71,3,39,back
14,74,7,forward
77,78,85,forward
76,78,61,forward
68,44,82,right
24,81,12,forward
87,4,37,back
56,92,98,forward
68,51,67,forward
37,40,82,right
88,73,74,forward
33,49,18,left
18,91,61,forward
4,28,29,spin_right
64,7,30,back
78,0,25,back
35,92,29,forward
9,17,96,back
48,23,88,spin_right
50,68,18,forward
28,45,30,right
18,45,59,right
35,13,40,back
91,45,2,left
5,30,67,spin_right
81,9,60,back
92,96,82,forward
69,24,86,spin_right
18,80,68,forward
26,95,97,forward
55,39,11,left
49,12,25,back
31,25,77,spin_right
95,54,18,forward
79,49,31,left
98,78,82,forward
84,48,35,left
31,40,42,right
47,43,53,right
38,78,27,forward
14,47,6,left
51,42,20,left
44,14,72,back
32,38,12,left
26,2,29,back
78,84,15,forward
75,6,59,back
0,78,68,forward
67,85,18,forward
6,76,93,forward
35,87,77,forward
53,69,20,forward
75,61,45,forward
32,44,11,left
34,50,14,left
10,66,79,forward
57,55,97,forward
9,62,96,forward
23,96,2,forward
26,90,55,forward
24,84,45,forward
40,63,41,forward
91,21,17,spin_left
83,24,40,spin_left
95,9,1,back
26,25,85,spin_right
32,8,1,back
11,15,59,back
61,98,34,forward
27,25,9,spin_left
73,58,95,forward
85,71,10,forward
46,28,44,spin_left
33,59,63,forward
31,12,27,back
69,82,31,forward
46,31,89,right
63,69,55,forward
1,24,68,spin_right
96,23,82,spin_left
42,29,67,spin_right
12,82,69,forward
94,67,27,forward
94,71,91,forward
98,76,30,forward
50,94,76,forward
79,56,22,forward
91,75,65,forward
36,86,56,forward
70,30,86,spin_right
41,42,38,left
66,34,4,left
70,81,84,forward
17,83,1,forward
72,47,17,left
16,23,30,spin_right
53,23,52,spin_left
74,58,35,forward
74,49,32,left
59,39,55,left
24,11,12,back
43,17,31,back
65,88,83,forward
66,98,71,forward
13,0,68,back
6,50,66,right
1,51,67,forward
54,10,2,back
24,16,8,back
32,85,13,forward
82,78,98,forward
74,90,71,forward
90,76,46,forward
96,24,25,spin_left
40,18,8,back
62,72,17,forward
30,18,99,back
2,61,20,forward
77,21,45,spin_left
6,11,62,back
11,78,1,forward
95,3,57,back
81,79,8,forward
57,80,75,forward
43,38,74,right
50,45,99,right
30,36,52,right
14,83,92,forward
2,66,10,forward
30,77,58,forward
1,95,97,forward
27,7,40,back
84,37,6,left
35,37,37,right
46,12,13,back
71,37,78,right
56,12,68,back
8,17,29,back
48,51,26,forward
77,87,94,forward
87,53,81,forward
21,36,82,right
76,33,78,right
92,35,68,left
82,64,65,forward
95,34,8,left
9,76,3,forward
51,83,72,forward
96,87,82,forward
11,59,2,forward
23,53,19,forward
16,27,84,spin_right
68,27,72,spin_right
58,18,38,back
95,91,84,forward
64,15,40,back
66,5,0,back
16,8,93,back
20,9,72,back
71,3,75,back
88,79,3,forward
56,27,82,spin_right
79,76,88,forward
99,35,97,left
27,75,78,forward
63,36,39,left
90,28,81,spin_left
69,90,55,forward
88,88,85,forward
82,54,91,forward
83,19,29,back
11,41,85,right
42,61,36,forward
62,48,26,left
48,78,3,forward
73,69,93,forward
80,19,87,back
29,4,37,back
38,32,63,right
22,18,87,back
63,57,80,forward
18,21,22,spin_right
79,88,54,forward
66,96,98,forward
57,77,73,forward
89,38,23,left
96,77,11,forward
4,96,17,forward
85,69,74,forward
90,11,98,back
50,34,96,right
36,31,92,right
89,10,35,back
91,91,78,forward
65,73,24,forward
71,2,25,back
1,56,56,forward
85,22,90,spin_right
56,79,78,forward
34,77,44,forward
64,25,3,spin_left
44,96,50,forward
22,40,45,right
1,69,95,forward
69,12,45,back
88,30,13,spin_left
97,56,38,forward
24,60,29,forward
5,86,25,forward
46,81,4,forward
13,40,18,right
15,31,6,left
52,25,19,spin_left
65,6,72,back
61,97,45,forward
24,34,35,right
85,43,55,left
95,13,58,back
59,95,57,forward
27,74,15,forward
52,91,87,forward
50,2,14,back
56,9,34,back
7,99,22,forward
30,25,9,spin_left
80,97,79,forward
79,34,66,left
62,35,35,left
54,77,91,forward
34,24,36,spin_right
9,24,93,spin_right
41,17,35,back
38,47,17,left
69,25,78,spin_right
1,78,72,forward
70,27,63,spin_left
50,79,77,forward
6,88,12,forward
54,38,66,right
5,42,56,right
84,54,59,forward
87,66,71,forward
37,69,34,forward
57,79,87,forward
47,40,26,left
55,28,29,spin_left
86,85,96,forward
57,76,52,forward
6,98,59,forward
85,4,71,back
23,75,10,forward
4,52,78,forward
14,67,94,forward
25,56,12,forward
44,54,55,forward
10,91,26,forward
49,5,37,back
43,13,58,back
83,89,10,forward
44,70,36,forward
21,8,76,back
42,92,86,forward
21,19,44,back
94,52,93,forward
50,20,67,spin_right
75,39,11,left
52,49,57,right
28,57,69,forward
24,47,0,left
22,25,97,spin_right
98,56,88,forward
62,25,1,spin_left
71,8,89,back
88,85,54,forward
20,52,16,forward
23,70,23,forward
92,97,6,forward
40,52,97,forward
81,58,38,forward
27,44,66,right
76,71,57,forward
86,62,88,forward
54,33,7,left
67,25,13,spin_left
20,54,14,forward
1,11,45,back
87,0,24,back
59,74,84,forward
62,12,30,back
39,37,86,right
47,58,79,forward
39,71,25,forward
36,64,78,forward
26,34,85,right
12,55,61,forward
69,2,0,back
64,17,87,back
58,18,57,back
33,84,55,forward
62,8,84,back
95,24,34,spin_left
29,85,85,forward
65,10,98,back
35,31,83,right
54,9,23,back
44,13,31,back
97,46,41,left
26,64,43,forward
23,76,72,forward
81,24,85,spin_right
9,94,20,forward
52,26,0,spin_left
19,98,6,forward
32,39,35,right
31,45,36,right
28,94,59,forward
57,39,66,right
70,57,23,forward
98,45,97,left
26,5,28,back
13,9,98,back
63,72,7,forward
61,9,22,back
79,91,20,forward
87,9,97,back
56,62,61,forward
70,52,21,forward
19,43,45,right
31,3,3,back
50,58,33,forward
1,71,10,forward
25,39,24,left
15,58,20,forward
97,86,27,forward
69,1,23,back
69,57,80,forward
30,3,30,back
20,13,34,back
16,30,9,spin_left
18,59,91,forward
75,89,63,forward
81,18,5,back
59,75,42,forward
41,70,10,forward
7,30,26,spin_right
69,62,8,forward
18,93,50,forward
46,94,64,forward
72,73,69,forward
33,6,3,back
27,83,65,forward
15,62,31,forward
32,92,52,forward
85,61,21,forward
42,90,82,forward
29,8,46,back
51,56,17,forward
87,35,84,left
26,6,9,back
55,50,50,left
76,5,5,back
93,40,40,left
78,84,76,forward
12,53,97,forward
83,2,51,back
12,55,31,forward
38,1,77,back
29,11,31,back
8,19,52,back
79,88,47,forward
82,98,34,forward
21,4,68,back
19,35,8,left
61,96,4,forward
70,16,29,back
81,18,87,back
11,27,77,spin_right
50,15,0,back
82,0,6,back
12,59,52,forward
56,27,83,spin_right
31,28,25,spin_left
29,18,96,back
25,70,9,forward
33,45,68,right
5,54,57,forward
95,21,29,spin_left
18,54,76,forward
21,27,84,spin_right
28,22,13,spin_left
76,34,27,left
53,15,0,back
84,28,54,spin_left
34,39,94,right
4,90,14,forward
74,61,32,forward
80,56,58,forward
4,48,91,right
39,62,58,forward
6,73,30,forward
90,75,10,forward
73,96,23,forward
22,31,74,right
95,70,70,forward
15,86,11,forward
43,61,25,forward
42,85,26,forward
89,5,26,back
70,66,67,forward
35,31,80,right
83,53,24,forward
78,84,2,forward
16,64,36,forward
33,79,7,forward
53,23,30,spin_left
9,22,3,spin_left
46,31,17,left
71,88,33,forward
74,63,47,forward
7,86,15,forward
87,1,87,back
65,39,19,left
66,49,24,left
49,25,16,spin_left
62,31,1,left
20,66,90,forward
86,28,45,spin_left
81,78,8,forward
11,47,62,right
99,44,79,left
4,85,83,forward
86,29,29,spin_left
49,61,16,forward
21,13,18,back
31,92,42,forward
65,50,89,right
41,71,72,forward
12,76,78,forward
11,48,55,right
37,85,19,forward
67,56,88,forward
2,78,93,forward
44,92,91,forward
28,60,23,forward
89,98,3,forward
86,67,86,forward
14,71,98,forward
25,81,20,forward
58,32,56,left
58,2,0,back
57,12,42,back
8,32,48,right
28,19,43,back
89,16,9,back
72,46,86,right
46,70,8,forward
6,89,59,forward
33,0,89,back
34,57,8,forward
93,74,69,forward
43,76,7,forward
7,8,83,back
31,32,53,right
87,44,98,right
41,78,99,forward
9,16,89,back
34,95,67,forward
60,48,19,left
27,83,37,forward
12,18,82,back
6,71,25,forward
80,28,45,spin_left
86,93,32,forward
64,34,83,right
70,32,31,left
82,48,62,left
28,76,86,forward
61,45,26,left
97,72,60,forward
14,22,86,spin_right
17,52,91,forward
8,46,29,right
1,40,72,right
90,26,25,spin_left
31,23,58,spin_right
40,24,6,spin_left
37,2,60,back
33,79,81,forward
53,31,35,left
51,12,69,back
8,9,4,back
41,60,4,forward
77,24,76,spin_left
41,94,19,forward
49,66,23,forward
55,92,79,forward
30,70,2,forward
20,70,13,forward
55,64,69,forward
28,4,50,back
69,54,22,forward
72,70,49,forward
34,3,58,back
3,67,80,forward
65,77,74,forward
1,64,78,forward
86,97,70,forward
47,2,87,back
88,6,43,back
70,61,1,forward
16,76,68,forward
39,62,93,forward
37,63,59,forward
78,14,83,back
19,25,5,spin_left
97,96,19,forward
40,76,75,forward
73,65,66,forward
12,57,3,forward
13,13,86,back
79,16,76,back
57,18,11,back
33,71,71,forward
11,75,69,forward
42,48,76,right
22,34,45,right
55,98,74,forward
79,42,74,left
1,66,96,forward
10,65,70,forward
97,11,90,back
43,97,42,forward
26,63,33,forward
51,86,76,forward
53,80,47,forward
70,22,48,spin_left
12,58,72,forward
69,59,1,forward
2,42,42,right
18,52,79,forward
31,27,26,spin_left
76,56,50,forward
86,82,27,forward
32,95,52,forward
26,6,54,back
91,7,96,back
43,2,46,back
72,18,7,back
50,30,94,spin_right
89,74,0,forward
52,14,78,back
62,57,24,forward
55,87,15,forward
91,5,87,back
94,51,39,forward
50,21,61,spin_right
35,6,57,back
17,50,14,left
59,35,2,left
81,26,81,spin_right
88,22,14,spin_left
54,30,78,spin_right
55,87,96,forward
55,94,36,forward
30,15,99,back
63,38,42,left
64,38,3,left
93,96,60,forward
39,52,83,forward
10,30,52,spin_right
96,34,52,left
81,56,55,forward
60,36,74,right
95,84,11,forward
85,50,25,left
27,27,99,spin_right
38,58,49,forward
80,58,99,forward
22,66,57,forward
86,25,61,spin_left
54,65,73,forward
84,57,42,forward
79,8,66,back
1,73,29,forward
89,85,88,forward
95,68,55,forward
44,83,65,forward
73,32,36,left
46,0,41,back
33,48,13,left
98,68,0,forward
7,54,22,forward
12,69,25,forward
40,78,61,forward
31,87,1,forward
91,88,97,forward
1,59,28,forward
17,89,42,forward
91,53,45,forward
97,74,64,forward
24,60,36,forward
87,6,67,back
73,94,5,forward
2,89,74,forward
26,55,5,forward
66,79,98,forward
69,94,55,forward
30,15,79,back
22,52,12,forward
10,7,94,back
20,49,38,right
99,33,20,left
95,48,55,left
43,25,10,spin_left
70,35,98,right
87,60,51,forward
41,5,88,back
66,16,88,back
2,43,53,right
65,12,46,back
94,17,66,back
96,97,53,forward
60,33,5,left
14,0,88,back
86,37,10,left
1,97,73,forward
72,99,80,forward
18,59,55,forward
53,21,48,spin_left
44,54,93,forward
13,58,79,forward
99,71,42,forward
80,8,72,back
46,15,74,back
61,90,32,forward
96,44,81,left
1,8,99,back
77,15,6,back
86,47,55,left
81,23,22,spin_left
75,7,27,back
85,7,56,back
95,53,95,forward
79,14,74,back
52,30,86,spin_right
17,21,92,spin_right
35,51,95,forward
3,39,50,right
87,75,27,forward
76,33,31,left
98,34,10,left
39,8,81,back
76,12,77,back
77,11,42,back
88,32,46,left
19,33,2,left
27,67,66,forward
36,67,52,forward
88,23,1,spin_left
75,95,44,forward
80,32,79,left
5,73,90,forward
91,16,72,back
85,73,27,forward
33,71,44,forward
74,24,0,spin_left
91,46,67,left
84,38,42,left
77,85,48,forward
45,90,4,forward
42,27,86,spin_right
90,34,65,left
93,20,38,spin_left
7,96,73,forward
87,17,73,back
37,82,26,forward
57,48,38,left
32,17,5,back
46,82,13,forward
11,69,31,forward
41,17,87,back
82,23,82,spin_right
84,70,9,forward
3,6,64,back
83,94,42,forward
19,75,60,forward
90,69,80,forward
76,26,68,spin_left
5,77,65,forward
47,98,89,forward
44,33,33,left
74,55,22,forward
45,26,81,spin_right
59,26,63,spin_right
73,4,92,back
11,40,86,right
12,59,69,forward
57,88,76,forward
50,43,6,left
38,61,76,forward
43,43,83,right
8,61,25,forward
16,34,53,right
85,23,35,spin_left
99,44,68,left
8,24,7,spin_left
16,58,83,forward
84,33,57,left
69,55,34,forward
93,44,71,left
60,35,63,right
27,79,51,forward
23,18,69,back
78,24,11,spin_left
40,27,99,spin_right
96,7,92,back
59,3,28,back
71,30,91,spin_right
14,49,58,right
52,41,74,right
52,58,91,forward
27,78,45,forward
80,75,90,forward
8,12,62,back
5,48,26,right
87,93,16,forward
9,19,73,back
96,69,23,forward
8,83,29,forward
66,34,38,left
3,30,30,spin_right
60,14,29,back
91,46,3,left
69,2,95,back
10,28,12,spin_right
17,32,22,right
64,18,51,back
21,91,96,forward
24,75,7,forward
24,62,36,forward
9,34,43,right
7,68,38,forward
31,76,8,forward
71,9,0,back
71,23,76,spin_right
68,98,9,forward
43,21,19,spin_left
29,30,67,spin_right
49,67,57,forward
19,79,87,forward
58,47,63,right
94,43,27,left
99,22,40,spin_left
86,64,14,forward
20,46,53,right
41,2,50,back
45,46,7,left
40,84,75,forward
86,53,66,forward
10,48,85,right
5,27,68,spin_right
0,18,73,back
49,74,28,forward
12,12,49,back
14,56,23,forward
32,54,57,forward
26,31,26,right
31,86,87,forward
90,24,99,spin_right
77,17,63,back
48,43,91,right
83,4,54,back
44,59,93,forward
42,0,43,back
87,35,90,right
18,32,79,right
4,34,44,right
41,45,52,right
4,0,88,back
90,73,48,forward
16,46,7,left
46,25,27,spin_left
6,34,64,right
80,98,74,forward
89,84,85,forward
56,13,21,back
76,67,78,forward
38,16,94,back
53,55,12,forward
86,2,27,back
53,99,66,forward
9,69,12,forward
41,16,37,back
10,51,42,forward
95,63,89,forward
15,78,19,forward
28,62,88,forward
62,3,97,back
9,14,71,back
42,57,15,forward
60,0,78,back
61,96,9,forward
75,8,76,back
62,65,10,forward
79,30,97,spin_right
49,65,18,forward
44,6,67,back
53,91,38,forward
49,74,19,forward
61,76,46,forward
86,29,40,spin_left
24,90,72,forward
75,88,78,forward
69,83,80,forward
60,90,7,forward
57,97,52,forward
29,17,20,back
46,87,70,forward
97,93,27,forward
67,56,88,forward
0,67,14,forward
57,25,64,spin_right
31,2,74,back
92,25,47,spin_left
71,62,48,forward
51,76,60,forward
98,39,28,left
17,99,63,forward
69,42,28,left
2,88,73,forward
50,74,50,forward
47,51,0,forward
12,82,7,forward
18,51,15,forward
61,28,41,spin_left
73,95,4,forward
3,63,49,forward
56,94,70,forward
1,97,16,forward
68,94,33,forward
21,48,69,right
47,93,22,forward
77,96,8,forward
8,52,34,forward
43,11,74,back
61,22,43,spin_left
85,17,48,back
89,98,27,forward
90,35,90,right
58,98,89,forward
28,99,35,forward
78,2,53,back
88,39,80,left
29,63,37,forward
51,18,69,back
21,79,44,forward
21,34,94,right
97,23,82,spin_left
75,87,53,forward
70,34,16,left
16,46,74,right
79,54,63,forward
7,37,14,right
39,0,97,back
96,54,64,forward
57,67,77,forward
29,64,17,forward
41,62,35,forward
40,79,0,forward
67,5,28,back
70,65,48,forward
63,23,36,spin_left
11,78,30,forward
91,73,40,forward
64,71,67,forward
7,54,67,forward
28,80,65,forward
24,54,99,forward
65,14,16,back
36,41,70,right
42,9,78,back
77,14,44,back
59,44,69,right
15,82,35,forward
38,87,9,forward
17,81,52,forward
24,85,30,forward
0,2,40,back
66,6,6,back
11,79,48,forward
6,84,94,forward
61,86,83,forward
23,21,2,spin_left
74,64,88,forward
58,0,44,back
83,94,21,forward
47,96,61,forward
71,39,78,right
42,0,49,back
6,62,35,forward
83,37,86,right
9,28,93,spin_right
35,93,92,forward
95,99,35,forward
42,78,98,forward
28,63,32,forward
36,58,19,forward
10,62,88,forward
66,98,37,forward
82,52,36,forward
57,50,82,right
75,66,87,forward
37,95,82,forward
66,59,81,forward
52,97,73,forward
46,72,43,forward
72,3,78,back
48,42,8,left
82,94,31,forward
76,68,2,forward
21,78,53,forward
0,91,57,forward
44,52,39,forward
23,54,51,forward
10,30,46,spin_right
52,6,35,back
57,63,30,forward
84,36,38,left
29,1,29,back
11,69,68,forward
68,6,1,back
22,94,20,forward
54,70,33,forward
58,75,33,forward
9,50,51,right
60,97,82,forward
26,12,30,back
18,48,35,right
53,54,88,forward
57,26,78,spin_right
59,8,2,back
2,30,98,spin_right
28,43,82,right
56,58,75,forward
97,66,12,forward
29,76,49,forward
87,31,41,left
17,46,68,right
15,69,2,forward
31,42,22,left
47,27,30,spin_left
7,77,32,forward
73,62,78,forward
5,49,92,right
63,36,81,right
5,87,73,forward
88,15,78,back
62,38,71,right
30,28,69,spin_right
61,77,21,forward
4,27,17,spin_right
15,15,45,back
7,89,16,forward
5,84,46,forward
42,93,55,forward
94,26,47,spin_left
21,38,45,right
20,76,17,forward
48,63,94,forward
19,3,50,back
71,81,91,forward
8,68,54,forward
78,72,13,forward
27,57,62,forward
33,26,39,spin_right
