left,front,right,command
0.71,0.97,0.225,forward
0.66,0.055,0.585,back
0.475,0.9,0.525,forward
0.83,0.79,0.005,forward
0.64,0.71,0.915,forward
0.455,0.675,0.76,forward
0.635,0.245,0.37,left
0.61,0.315,0.495,forward
0.775,0.05,0.86,back
0.165,0.19,0.45,right
0.56,0.27,0.455,forward
0.81,0.62,0.61,forward
0.68,0.0,0.0,back
0.545,0.75,0.77,forward
0.595,0.47,0.705,forward
0.945,0.21,0.75,left
0.85,0.195,0.855,right
0.89,0.065,0.87,back
0.15,0.86,0.23,forward
0.295,0.135,0.275,spin_left
0.58,0.19,0.43,left
0.115,0.155,0.68,right
0.72,0.77,0.815,forward
0.335,0.34,0.035,forward
0.85,0.73,0.935,forward
0.465,0.97,0.99,forward
0.565,0.255,0.045,forward
0.855,0.74,0.8,forward
0.17,0.215,0.585,right
0.58,0.12,0.76,spin_right
0.0,0.22,0.575,right
0.77,0.24,0.92,right
0.275,0.96,0.98,forward
0.95,0.215,0.195,left
0.07,0.385,0.535,forward
0.235,0.33,0.47,forward
0.435,0.885,0.25,forward
0.085,0.025,0.365,back
0.615,0.535,0.335,forward
0.975,0.395,0.41,forward
0.785,0.45,0.305,forward
0.925,0.99,0.93,forward
0.465,0.9,0.205,forward
0.22,0.695,0.345,forward
0.78,0.895,0.615,forward
0.025,0.345,0.195,forward
0.03,0.995,0.19,forward
0.935,0.925,0.595,forward
0.11,0.08,0.16,back
0.985,0.41,0.17,forward
0.22,0.965,0.715,forward
0.74,0.875,0.995,forward
0.87,0.17,0.08,left
0.045,0.77,0.19,forward
0.9,0.165,0.595,left
0.64,0.915,0.095,forward
0.425,0.54,0.805,forward
0.55,0.43,0.65,forward
0.79,0.685,0.465,forward
0.675,0.17,0.915,right
0.245,0.54,0.46,forward
0.37,0.31,0.365,forward
0.8,0.6,0.67,forward
0.845,0.77,0.605,forward
0.56,0.305,0.695,forward
0.99,0.385,0.505,forward
0.045,0.59,0.845,forward
0.065,0.8,0.165,forward
0.945,0.935,0.635,forward
0.905,0.23,0.885,left
0.37,0.04,0.105,back
0.35,0.03,0.575,back
0.14,0.435,0.28,forward
0.48,0.865,0.495,forward
0.815,0.41,0.35,forward
0.37,0.115,0.88,spin_right
0.58,0.78,0.27,forward
0.25,0.625,0.985,forward
0.005,0.985,0.06,forward
0.105,0.725,0.655,forward
0.21,0.92,0.31,forward
0.925,0.065,0.22,back
0.195,0.86,0.31,forward
0.055,0.055,0.45,back
0.07,0.505,0.0,forward
0.72,0.005,0.025,back
0.645,0.78,0.4,forward
0.7,0.39,0.385,forward
0.05,0.37,0.325,forward
0.74,0.895,0.535,forward
0.21,0.02,0.37,back
0.85,0.93,0.59,forward
0.685,0.99,0.73,forward
0.84,0.37,0.095,forward
0.45,0.19,0.98,right
0.635,0.625,0.005,forward
0.275,0.95,0.36,forward
0.625,0.115,0.655,spin_right
0.435,0.915,0.535,forward
0.635,0.19,0.935,right
0.49,0.115,0.7,spin_right
0.42,0.12,0.565,spin_right
0.77,0.475,0.255,forward
0.37,0.16,0.885,right
0.41,0.05,0.44,back
0.835,0.735,0.5,forward
0.515,0.72,0.105,forward
0.925,0.245,0.135,left
0.015,0.34,0.425,forward
0.755,0.0,0.51,back
0.905,0.555,0.0,forward
0.065,0.52,0.525,forward
0.735,0.495,0.8,forward
0.855,0.105,0.895,spin_right
0.97,0.74,0.545,forward
0.61,0.85,0.24,forward
0.775,0.8,0.64,forward
0.305,0.57,0.45,forward
0.42,0.915,0.86,forward
0.58,0.15,0.08,spin_left
0.67,0.525,0.785,forward
0.72,0.53,0.38,forward
0.975,0.175,0.91,left
0.675,0.24,0.25,left
0.4,0.685,0.8,forward
0.7,0.51,0.45,forward
0.765,0.235,0.82,right
0.38,0.055,0.6,back
0.58,0.655,0.815,forward
0.2,0.865,0.04,forward
0.43,0.91,0.205,forward
0.625,0.675,0.01,forward
0.45,0.1,0.565,back
0.4,0.77,0.54,forward
0.325,0.115,0.87,spin_right
0.675,0.09,0.645,back
0.49,0.7,0.11,forward
0.63,0.355,0.155,forward
0.76,0.29,0.37,forward
0.955,0.3,0.385,forward
0.5,0.405,0.185,forward
0.875,0.68,0.435,forward
0.355,0.695,0.56,forward
0.69,0.675,0.175,forward
0.14,0.62,0.215,forward
0.855,0.44,0.77,forward
0.985,0.605,0.495,forward
0.06,0.69,0.55,forward
0.04,0.165,0.635,right
0.26,0.915,0.695,forward
0.29,0.96,0.58,forward
0.72,0.09,0.045,back
0.395,0.245,0.5,right
0.915,0.005,0.675,back
0.475,0.915,0.265,forward
0.605,0.27,0.575,forward
0.835,0.38,0.895,forward
0.425,0.1,0.965,back
0.33,0.77,0.36,forward
0.11,0.695,0.155,forward
0.89,0.98,0.835,forward
0.04,0.305,0.145,forward
0.935,0.775,0.75,forward
0.52,0.925,0.21,forward
0.605,0.78,0.335,forward
0.03,0.76,0.655,forward
0.175,0.33,0.98,forward
0.005,0.07,0.07,back
0.215,0.905,0.885,forward
0.995,0.485,0.055,forward
0.65,0.21,0.46,left
0.56,0.09,0.295,back
0.205,0.37,0.69,forward
0.295,0.61,0.07,forward
0.685,0.5,0.23,forward
0.975,0.39,0.74,forward
0.325,0.415,0.275,forward
0.415,0.595,0.53,forward
0.75,0.265,0.085,forward
0.64,0.76,0.11,forward
0.865,0.09,0.125,back
0.845,0.825,0.1,forward
0.56,0.605,0.12,forward
0.665,0.315,0.445,forward
0.4,0.325,0.945,forward
0.705,0.71,0.515,forward
0.025,0.795,0.945,forward
0.52,0.77,0.16,forward
0.76,0.895,0.13,forward
0.59,0.995,0.52,forward
0.735,0.165,0.705,left
0.955,0.3,0.03,forward
0.555,0.805,0.325,forward
0.675,0.38,0.89,forward
0.46,0.865,0.01,forward
0.275,0.75,0.11,forward
0.53,0.03,0.995,back
0.65,0.36,0.23,forward
0.065,0.935,0.185,forward
0.215,0.705,0.585,forward
0.235,0.96,0.215,forward
0.795,0.725,0.57,forward
0.28,0.56,0.72,forward
0.05,0.87,0.365,forward
0.765,0.28,0.0,forward
0.815,0.295,0.43,forward
0.905,0.05,0.855,back
0.535,0.67,0.5,forward
0.845,0.365,0.54,forward
0.89,0.84,0.83,forward
0.645,0.31,0.31,forward
0.285,0.0,0.165,back
0.99,0.485,0.59,forward
0.515,0.39,0.57,forward
0.815,0.97,0.415,forward
0.43,0.795,0.59,forward
0.985,0.385,0.53,forward
0.55,0.595,0.85,forward
0.2,0.09,0.51,back
0.355,0.645,0.48,forward
0.495,0.465,0.16,forward
0.155,0.54,0.0,forward
0.935,0.86,0.47,forward
0.045,0.86,0.89,forward
0.73,0.68,0.755,forward
0.865,0.405,0.795,forward
0.795,0.45,0.275,forward
0.515,0.025,0.695,back
0.375,0.075,0.49,back
0.28,0.17,0.745,right
0.735,0.23,0.125,left
0.545,0.195,0.995,right
0.21,0.075,0.43,back
0.535,0.015,0.425,back
0.18,0.895,0.515,forward
0.24,0.975,0.935,forward
0.605,0.865,0.26,forward
0.52,0.765,0.005,forward
0.475,0.3,0.51,forward
0.575,0.87,0.645,forward
0.96,0.715,0.855,forward
0.68,0.055,0.515,back
0.025,0.58,0.38,forward
0.275,0.97,0.19,forward
0.895,0.24,0.49,left
0.885,0.675,0.77,forward
0.03,0.81,0.65,forward
0.955,0.6,0.935,forward
0.47,0.92,0.375,forward
0.87,0.825,0.105,forward
0.605,0.055,0.975,back
0.14,0.06,0.135,back
0.225,0.83,0.555,forward
0.14,0.88,0.555,forward
0.97,0.88,0.315,forward
0.055,0.17,0.62,right
0.86,0.825,0.075,forward
0.45,0.76,0.22,forward
0.83,0.935,0.26,forward
0.605,0.64,0.36,forward
0.6,0.26,0.645,forward
0.93,0.385,0.295,forward
0.85,0.535,0.6,forward
0.285,0.275,0.375,forward
0.96,0.08,0.24,back
0.435,0.16,0.9,right
0.89,0.35,0.4,forward
0.93,0.91,0.45,forward
0.425,0.23,0.14,left
0.75,0.725,0.25,forward
0.365,0.3,0.185,forward
0.14,0.195,0.67,right
0.925,0.545,0.485,forward
0.46,0.335,0.105,forward
0.75,0.68,0.545,forward
0.23,0.22,0.53,right
0.315,0.185,0.235,left
0.465,0.175,0.345,left
0.975,0.26,0.795,forward
0.2,0.17,0.4,right
0.61,0.665,0.485,forward
0.66,0.215,0.79,right
0.91,0.415,0.755,forward
0.035,0.525,0.685,forward
0.13,0.8,0.455,forward
0.885,0.46,0.28,forward
0.115,0.315,0.59,forward
0.62,0.435,0.615,forward
0.85,0.245,0.1,left
0.385,0.715,0.905,forward
0.53,0.03,0.195,back
0.09,0.24,0.02,left
0.06,0.125,0.905,spin_right
0.9,0.665,0.4,forward
0.56,0.835,0.58,forward
0.81,0.085,0.65,back
0.935,0.03,0.685,back
0.775,0.39,0.105,forward
0.975,0.795,0.015,forward
0.07,0.72,0.885,forward
0.61,0.66,0.855,forward
0.615,0.06,0.56,back
0.845,0.605,0.725,forward
0.16,0.88,0.88,forward
0.1,0.195,0.535,right
0.095,0.33,0.425,forward
0.9,0.565,0.42,forward
0.36,0.955,0.41,forward
0.835,0.035,0.765,back
0.985,0.015,0.375,back
0.945,0.145,0.77,spin_left
0.025,0.57,0.815,forward
0.785,0.06,0.555,back
0.62,0.03,0.275,back
0.155,0.27,0.97,forward
0.115,0.015,0.595,back
0.895,0.985,0.675,forward
0.15,0.905,0.845,forward
0.86,0.155,0.205,left
0.445,0.11,0.9,spin_right
0.51,0.715,0.935,forward
0.43,0.9,0.435,forward
0.415,0.425,0.805,forward
0.75,0.83,0.76,forward
0.175,0.195,0.54,right
0.63,0.43,0.335,forward
0.505,0.165,0.93,right
0.705,0.82,0.51,forward
0.875,0.385,0.33,forward
0.745,0.565,0.565,forward
0.11,0.505,0.13,forward
0.73,0.32,0.135,forward
0.955,0.06,0.95,back
0.795,0.205,0.835,right
0.685,0.54,0.525,forward
0.695,0.495,0.2,forward
0.785,0.565,0.76,forward
0.99,0.12,0.84,spin_left
0.685,0.76,0.135,forward
0.44,0.61,0.895,forward
0.33,0.51,0.4,forward
0.62,0.615,0.545,forward
0.275,0.245,0.95,right
0.665,0.78,0.39,forward
0.17,0.41,0.66,forward
0.66,0.495,0.83,forward
0.605,0.57,0.96,forward
0.745,0.49,0.105,forward
0.64,0.785,0.345,forward
0.03,0.345,0.95,forward
0.76,0.755,0.565,forward
0.32,0.63,0.695,forward
0.85,0.985,0.005,forward
0.195,0.94,0.84,forward
0.585,0.315,0.435,forward
0.035,0.03,0.97,back
0.26,0.635,0.53,forward
0.76,0.945,0.19,forward
0.065,0.31,0.875,forward
0.735,0.695,0.215,forward
0.075,0.445,0.49,forward
0.825,0.805,0.57,forward
0.87,0.945,0.525,forward
0.76,0.7,0.675,forward
0.67,0.74,0.245,forward
0.08,0.395,0.815,forward
0.77,0.225,0.69,left
0.3,0.96,0.385,forward
0.235,0.34,0.735,forward
0.495,0.91,0.79,forward
0.665,0.155,0.365,left
0.795,0.645,0.525,forward
0.365,0.575,0.105,forward
0.46,0.415,0.705,forward
0.955,0.13,0.14,spin_left
0.96,0.91,0.905,forward
0.73,0.535,0.245,forward
0.745,0.97,0.865,forward
0.19,0.535,0.17,forward
0.205,0.66,0.46,forward
0.7,0.16,0.25,left
0.435,0.225,0.815,right
0.355,0.245,0.635,right
0.645,0.825,0.77,forward
0.515,0.415,0.05,forward
0.115,0.55,0.02,forward
0.35,0.525,0.91,forward
0.755,0.875,0.775,forward
0.7,0.825,0.39,forward
0.42,0.44,0.815,forward
0.115,0.485,0.41,forward
0.815,0.605,0.215,forward
0.415,0.385,0.3,forward
0.86,0.79,0.045,forward
0.05,0.875,0.525,forward
0.1,0.03,0.725,back
0.1,0.755,0.58,forward
0.445,0.18,0.32,left
0.13,0.76,0.625,forward
0.665,0.33,0.355,forward
0.26,0.11,0.615,spin_right
0.8,0.27,0.61,forward
0.37,0.435,0.125,forward
0.64,0.435,0.765,forward
0.905,0.42,0.895,forward
0.68,0.6,0.26,forward
0.135,0.22,0.595,right
0.06,0.025,0.59,back
0.69,0.19,0.385,left
0.25,0.405,0.62,forward
0.705,0.99,0.83,forward
0.035,0.31,0.855,forward
0.855,0.81,0.685,forward
0.14,0.695,0.05,forward
0.225,0.47,0.96,forward
0.41,0.455,0.58,forward
0.495,0.405,0.98,forward
0.1,0.08,0.09,back
0.805,0.375,0.365,forward
0.795,0.66,0.665,forward
0.8,0.395,0.46,forward
0.535,0.04,0.47,back
0.06,0.25,0.85,right
0.155,0.695,0.715,forward
0.3,0.405,0.365,forward
0.175,0.04,0.685,back
0.06,0.03,0.265,back
0.25,0.6,0.095,forward
0.15,0.635,0.125,forward
0.76,0.725,0.22,forward
0.53,0.97,0.04,forward
0.295,0.82,0.43,forward
0.855,0.25,0.85,left
0.87,0.955,0.395,forward
0.13,0.605,0.18,forward
0.54,0.615,0.035,forward
0.65,0.425,0.125,forward
0.485,0.835,0.505,forward
0.51,0.075,0.245,back
0.93,0.915,0.3,forward
0.86,0.12,0.545,spin_left
0.26,0.27,0.3,forward
0.81,0.73,0.085,forward
0.99,0.85,0.99,forward
0.865,0.47,0.09,forward
0.7,0.245,0.69,left
0.775,0.175,0.66,left
0.625,0.715,0.69,forward
0.86,0.94,0.5,forward
0.915,0.965,0.71,forward
0.595,0.25,0.99,right
0.395,0.665,0.8,forward
0.14,0.305,0.155,forward
0.18,0.43,0.05,forward
0.62,0.105,0.11,spin_left
0.635,0.12,0.975,spin_right
0.555,0.44,0.445,forward
0.48,0.735,0.255,forward
0.085,0.06,0.06,back
0.185,0.305,0.29,forward
0.365,0.245,0.58,right
0.585,0.365,0.725,forward
0.235,0.695,0.925,forward
0.835,0.075,0.12,back
0.77,0.575,0.315,forward
0.59,0.255,0.975,forward
0.265,0.61,0.735,forward
0.75,0.07,0.565,back
0.435,0.585,0.665,forward
0.435,0.455,0.23,forward
0.47,0.335,0.225,forward
0.62,0.34,0.535,forward
0.625,0.43,0.75,forward
0.595,0.045,0.28,back
0.545,0.415,0.135,forward
0.44,0.58,0.16,forward
0.705,0.105,0.81,spin_right
0.2,0.355,0.795,forward
0.63,0.7,0.415,forward
0.515,0.62,0.39,forward
0.785,0.55,0.855,forward
0.18,0.88,0.185,forward
0.96,0.58,0.98,forward
0.1,0.635,0.05,forward
0.065,0.105,0.025,spin_left
0.45,0.375,0.83,forward
0.575,0.055,0.27,back
0.21,0.47,0.385,forward
0.665,0.62,0.32,forward
0.1,0.465,0.95,forward
0.39,0.77,0.99,forward
0.565,0.595,0.3,forward
0.65,0.455,0.045,forward
0.48,0.79,0.89,forward
0.135,0.91,0.07,forward
0.305,0.185,0.75,right
0.315,0.945,0.33,forward
0.9,0.93,0.02,forward
0.875,0.68,0.235,forward
0.335,0.235,0.23,left
0.605,0.34,0.3,forward
0.36,0.505,0.13,forward
0.12,0.33,0.53,forward
0.48,0.11,0.15,spin_left
0.395,0.48,0.71,forward
0.705,0.25,0.475,left
0.495,0.965,0.865,forward
0.04,0.4,0.675,forward
0.0,0.25,0.22,right
0.075,0.37,0.485,forward
0.84,0.76,0.32,forward
0.45,0.505,0.155,forward
0.33,0.335,0.36,forward
0.01,0.35,0.525,forward
0.985,0.98,0.025,forward
0.73,0.82,0.675,forward
0.975,0.96,0.155,forward
0.115,0.855,0.785,forward
0.78,0.14,0.42,spin_left
0.17,0.515,0.695,forward
0.485,0.48,0.545,forward
0.23,0.275,0.27,forward
0.47,0.16,0.005,left
0.065,0.385,0.125,forward
0.055,0.67,0.6,forward
0.13,0.81,0.48,forward
0.665,0.355,0.235,forward
0.535,0.66,0.15,forward
0.085,0.59,0.335,forward
0.39,0.62,0.655,forward
0.775,0.745,0.67,forward
0.755,0.015,0.315,back
0.94,0.925,0.075,forward
0.37,0.715,0.575,forward
0.695,0.45,0.695,forward
0.435,0.97,0.39,forward
0.77,0.23,0.78,right
0.645,0.46,0.215,forward
0.54,0.15,0.41,spin_left
0.05,0.23,0.445,right
0.215,0.15,0.345,spin_right
0.23,0.58,0.995,forward
0.79,0.79,0.68,forward
0.99,0.02,0.485,back
0.64,0.135,0.045,spin_left
0.745,0.205,0.725,left
0.29,0.89,0.365,forward
0.445,0.48,0.63,forward
0.83,0.3,0.72,forward
0.23,0.92,0.005,forward
0.93,0.63,0.71,forward
0.025,0.145,0.075,spin_right
0.61,0.3,0.7,forward
0.155,0.39,0.415,forward
0.79,0.57,0.135,forward
0.49,0.55,0.975,forward
0.335,0.41,0.31,forward
0.105,0.97,0.545,forward
0.93,0.235,0.71,left
0.395,0.68,0.425,forward
0.12,0.56,0.855,forward
0.735,0.055,0.63,back
0.32,0.445,0.925,forward
0.69,0.84,0.505,forward
0.125,0.405,0.625,forward
0.5,0.135,0.325,spin_left
0.515,0.355,0.005,forward
0.505,0.6,0.1,forward
0.145,0.96,0.58,forward
0.485,0.27,0.995,forward
0.01,0.785,0.845,forward
0.045,0.505,0.575,forward
0.115,0.725,0.58,forward
0.54,0.0,0.79,back
0.455,0.665,0.09,forward
0.8,0.655,0.17,forward
0.665,0.785,0.14,forward
0.71,0.135,0.135,spin_left
0.55,0.925,0.46,forward
0.255,0.375,0.945,forward
0.355,0.615,0.325,forward
0.01,0.9,0.16,forward
0.54,0.355,0.085,forward
0.655,0.5,0.23,forward
0.955,0.925,0.2,forward
0.035,0.01,0.94,back
0.585,0.37,0.495,forward
0.02,0.355,0.67,forward
0.135,0.355,0.5,forward
0.015,0.615,0.865,forward
0.28,0.685,0.825,forward
0.77,0.7,0.445,forward
0.865,0.195,0.315,left
0.63,0.89,0.78,forward
0.445,0.02,0.565,back
0.35,0.87,0.905,forward
0.445,0.935,0.06,forward
0.63,0.235,0.345,left
0.855,0.005,0.41,back
0.53,0.245,0.185,left
0.155,0.775,0.28,forward
0.755,0.0,0.35,back
0.79,0.015,0.705,back
0.19,0.85,0.82,forward
0.175,0.86,0.765,forward
0.205,0.495,0.63,forward
0.8,0.42,0.595,forward
0.185,0.25,0.015,left
0.87,0.915,0.54,forward
0.095,0.265,0.225,forward
0.425,0.3,0.965,forward
0.34,0.39,0.365,forward
0.355,0.325,0.93,forward
0.68,0.54,0.18,forward
0.325,0.155,0.985,right
0.725,0.295,0.62,forward
0.715,0.76,0.96,forward
0.37,0.815,0.77,forward
0.695,0.93,0.51,forward
0.48,0.205,0.605,right
0.775,0.345,0.17,forward
0.46,0.325,0.415,forward
0.39,0.5,0.09,forward
0.66,0.05,0.33,back
0.18,0.265,0.025,forward
0.285,0.1,0.465,back
0.56,0.02,0.27,back
0.295,0.84,0.975,forward
0.66,0.975,0.99,forward
0.955,0.66,0.105,forward
0.535,0.0,0.995,back
0.685,0.535,0.16,forward
0.09,0.9,0.465,forward
0.31,0.22,0.075,left
0.635,0.815,0.635,forward
0.265,0.835,0.23,forward
0.415,0.13,0.155,spin_left
0.04,0.71,0.94,forward
0.94,0.715,0.7,forward
0.295,0.67,0.815,forward
0.06,0.53,0.995,forward
0.26,0.65,0.48,forward
0.865,0.035,0.31,back
0.36,0.91,0.46,forward
0.94,0.605,0.03,forward
0.725,0.34,0.065,forward
0.355,0.855,0.75,forward
0.895,0.0,0.465,back
0.04,0.195,0.8,right
0.25,0.69,0.88,forward
0.715,0.16,0.05,left
0.63,0.195,0.625,left
0.79,0.51,0.56,forward
0.55,0.665,0.28,forward
0.985,0.885,0.455,forward
0.07,0.275,0.45,forward
0.37,0.475,0.635,forward
0.435,0.75,0.055,forward
0.925,0.925,0.935,forward
0.79,0.71,0.1,forward
0.345,0.925,0.33,forward
0.625,0.04,0.47,back
0.03,0.66,0.845,forward
0.465,0.875,0.725,forward
0.555,0.595,0.76,forward
0.515,0.745,0.765,forward
0.1,0.255,0.245,forward
0.8,0.75,0.99,forward
0.87,0.37,0.865,forward
0.655,0.885,0.875,forward
0.73,0.895,0.39,forward
0.225,0.845,0.575,forward
0.205,0.585,0.795,forward
0.995,0.24,0.74,left
0.195,0.27,0.86,forward
0.41,0.875,0.955,forward
0.265,0.07,0.28,back
0.775,0.725,0.83,forward
0.095,0.195,0.77,right
0.38,0.925,0.045,forward
0.615,0.535,0.49,forward
0.035,0.04,0.575,back
0.845,0.56,0.505,forward
0.425,0.375,0.67,forward
0.41,0.48,0.83,forward
0.52,0.48,0.135,forward
0.365,0.405,0.03,forward
0.155,0.545,0.32,forward
0.145,0.88,0.92,forward
0.53,0.67,0.605,forward
0.32,0.795,0.135,forward
0.745,0.83,0.59,forward
0.745,0.51,0.37,forward
0.64,0.555,0.875,forward
0.56,0.66,0.365,forward
0.415,0.365,0.23,forward
0.325,0.365,0.535,forward
0.315,0.29,0.685,forward
0.595,0.995,0.38,forward
0.665,0.61,0.46,forward
0.25,0.125,0.72,spin_right
0.04,0.19,0.805,right
0.5,0.23,0.15,left
0.395,0.84,0.795,forward
0.315,0.86,0.415,forward
0.845,0.675,0.26,forward
0.495,0.35,0.31,forward
0.79,0.92,0.085,forward
0.75,0.91,0.93,forward
0.645,0.21,0.075,left
0.29,0.69,0.115,forward
0.955,0.905,0.25,forward
0.37,0.285,0.72,forward
0.09,0.955,0.35,forward
0.205,0.99,0.345,forward
0.55,0.495,0.49,forward
0.205,0.445,0.005,forward
0.065,0.805,0.93,forward
0.025,0.65,0.115,forward
0.665,0.44,0.27,forward
0.755,0.66,0.48,forward
0.785,0.945,0.145,forward
0.805,0.67,0.67,forward
0.275,0.71,0.39,forward
0.68,0.855,0.91,forward
0.175,0.565,0.105,forward
0.39,0.13,0.675,spin_right
0.805,0.99,0.6,forward
0.16,0.135,0.61,spin_right
0.645,0.105,0.365,spin_left
0.485,0.09,0.375,back
0.485,0.635,0.29,forward
0.77,0.19,0.52,left
0.72,0.94,0.02,forward
0.97,0.33,0.855,forward
0.41,0.705,0.37,forward
0.665,0.56,0.19,forward
0.19,0.12,0.835,spin_right
0.885,0.565,0.19,forward
0.675,0.44,0.91,forward
0.63,0.325,0.615,forward
0.495,0.955,0.67,forward
0.295,0.365,0.21,forward
0.145,0.125,0.985,spin_right
0.115,0.985,0.145,forward
0.915,0.21,0.51,left
0.51,0.335,0.01,forward
0.785,0.385,0.665,forward
0.085,0.765,0.295,forward
0.81,0.385,0.245,forward
0.57,0.31,0.485,forward
0.94,0.24,0.485,left
0.55,0.765,0.77,forward
0.015,0.71,0.81,forward
0.755,0.98,0.445,forward
0.16,0.41,0.575,forward
0.885,0.855,0.92,forward
0.2,0.785,0.66,forward
0.54,0.78,0.33,forward
0.055,0.83,0.545,forward
0.665,0.265,0.165,forward
0.735,0.325,0.695,forward
0.28,0.62,0.575,forward
0.085,0.185,0.97,right
0.04,0.99,0.325,forward
0.445,0.4,0.325,forward
0.58,0.97,0.805,forward
0.165,0.53,0.915,forward
0.33,0.5,0.565,forward
0.64,0.23,0.095,left
0.745,0.24,0.735,left
0.38,0.015,0.555,back
0.46,0.355,0.355,forward
0.965,0.635,0.91,forward
0.555,0.935,0.875,forward
0.03,0.7,0.21,forward
0.615,0.22,0.99,right
0.79,0.365,0.755,forward
0.565,0.705,0.595,forward
0.795,0.74,0.345,forward
0.945,0.885,0.415,forward
0.25,0.72,0.63,forward
0.205,0.55,0.23,forward
0.77,0.655,0.935,forward
0.605,0.065,0.7,back
0.905,0.35,0.51,forward
0.905,0.015,0.48,back
0.71,0.17,0.47,left
0.07,0.63,0.235,forward
0.73,0.675,0.44,forward
0.78,0.11,0.47,spin_left
0.38,0.59,0.885,forward
0.37,0.865,0.82,forward
0.475,0.415,0.655,forward
0.91,0.92,0.03,forward
0.195,0.445,0.835,forward
0.405,0.79,0.61,forward
0.485,0.58,0.12,forward
0.215,0.815,0.5,forward
0.385,0.595,0.485,forward
0.555,0.295,0.78,forward
0.975,0.455,0.315,forward
0.675,0.015,0.74,back
0.085,0.28,0.725,forward
0.105,0.71,0.795,forward
0.58,0.65,0.515,forward
0.07,0.885,0.435,forward
0.615,0.09,0.405,back
0.505,0.82,0.165,forward
0.63,0.165,0.96,right
0.16,0.71,0.365,forward
0.025,0.515,0.32,forward
0.59,0.155,0.005,left
0.62,0.43,0.565,forward
0.33,0.06,0.385,back
0.82,0.655,0.44,forward
0.385,0.385,0.97,forward
0.545,0.785,0.91,forward
0.9,0.945,0.425,forward
0.39,0.69,0.745,forward
0.26,0.835,0.06,forward
0.505,0.415,0.785,forward
0.385,0.915,0.985,forward
0.595,0.06,0.055,back
0.705,0.63,0.69,forward
0.39,0.095,0.33,back
0.705,0.54,0.28,forward
0.59,0.86,0.91,forward
0.11,0.67,0.905,forward
0.21,0.98,0.14,forward
0.96,0.74,0.905,forward
0.88,0.24,0.73,left
0.785,0.815,0.415,forward
0.74,0.415,0.63,forward
0.54,0.14,0.045,spin_left
0.365,0.175,0.515,right
0.905,0.985,0.43,forward
0.745,0.29,0.635,forward
0.475,0.695,0.025,forward
0.755,0.39,0.005,forward
0.845,0.545,0.235,forward
0.35,0.165,0.255,left
0.085,0.33,0.745,forward
0.51,0.38,0.095,forward
0.01,0.145,0.06,spin_right
0.935,0.03,0.85,back
0.48,0.46,0.43,forward
0.695,0.96,0.95,forward
0.3,0.44,0.88,forward
0.225,0.49,0.345,forward
0.35,0.065,0.035,back
0.08,0.975,0.635,forward
0.38,0.64,0.595,forward
0.66,0.865,0.915,forward
0.405,0.2,0.84,right
0.415,0.46,0.17,forward
0.055,0.67,0.055,forward
0.415,0.21,0.93,right
0.58,0.63,0.54,forward
0.62,0.455,0.345,forward
0.33,0.97,0.485,forward
0.02,0.295,0.99,forward
0.705,0.665,0.395,forward
0.605,0.81,0.81,forward
0.945,0.605,0.685,forward
0.915,0.42,0.01,forward
0.855,0.02,0.75,back
0.63,0.37,0.37,forward
0.92,0.83,0.45,forward
0.515,0.825,0.48,forward
0.24,0.055,0.815,back
0.135,0.875,0.85,forward
0.73,0.125,0.02,spin_left
0.745,0.4,0.305,forward
0.355,0.62,0.56,forward
0.46,0.965,0.805,forward
0.66,0.33,0.68,forward
0.52,0.905,0.74,forward
0.475,0.67,0.68,forward
0.16,0.27,0.0,forward
0.24,0.725,0.225,forward
0.24,0.12,0.82,spin_right
0.79,0.86,0.48,forward
0.815,0.315,0.915,forward
0.51,0.175,0.795,right
0.835,0.77,0.43,forward
0.875,0.15,0.05,spin_left
0.165,0.38,0.975,forward
0.055,0.03,0.025,back
0.59,0.66,0.33,forward
0.05,0.655,0.905,forward
0.245,0.145,0.025,spin_left
0.9,0.37,0.005,forward
0.27,0.45,0.78,forward
0.325,0.74,0.5,forward
0.79,0.845,0.27,forward
0.93,0.42,0.5,forward
0.08,0.865,0.12,forward
0.885,0.895,0.205,forward
0.605,0.945,0.665,forward
0.895,0.11,0.54,spin_left
0.68,0.965,0.665,forward
0.76,0.925,0.135,forward
0.885,0.965,0.56,forward
0.14,0.885,0.8,forward
0.3,0.185,0.46,right
0.44,0.325,0.64,forward
0.845,0.35,0.73,forward
0.545,0.04,0.425,back
0.62,0.955,0.26,forward
0.48,0.725,0.875,forward
0.51,0.18,0.34,left
0.06,0.86,0.29,forward
0.58,0.41,0.085,forward
0.14,0.85,0.875,forward
0.005,0.1,0.365,back
0.78,0.675,0.405,forward
0.695,0.33,0.885,forward
0.375,0.295,0.3,forward
0.105,0.29,0.86,forward
0.49,0.26,0.265,forward
0.685,0.415,0.535,forward
0.235,0.545,0.6,forward
0.22,0.39,0.835,forward
0.81,0.825,0.825,forward
0.935,0.46,0.805,forward
0.755,0.085,0.755,back
0.91,0.83,0.175,forward
0.05,0.355,0.46,forward
0.705,0.755,0.875,forward
0.86,0.09,0.955,back
0.405,0.91,0.045,forward
0.875,0.09,0.035,back
0.845,0.85,0.09,forward
0.29,0.455,0.685,forward
0.815,0.23,0.585,left
0.335,0.935,0.56,forward
0.725,0.825,0.38,forward
0.805,0.285,0.5,forward
0.71,0.01,0.25,back
