left,front,right,command
6,47,47,right
8,11,28,back
56,25,70,spin_right
36,4,67,back
63,26,73,spin_right
58,33,70,right
3,57,3,forward
39,54,55,forward
21,30,68,spin_right
7,21,7,spin_right
73,60,63,forward
50,49,71,right
15,35,62,right
32,21,12,spin_left
74,34,33,left
70,6,47,back
40,0,19,back
1,13,21,back
29,39,9,left
32,38,41,right
59,34,38,left
41,41,3,left
57,68,49,forward
15,47,43,right
51,31,67,right
32,70,54,forward
14,13,43,back
41,28,72,spin_right
34,10,41,back
29,63,59,forward
69,18,62,back
58,53,35,forward
4,44,37,right
44,57,58,forward
62,34,44,left
38,22,15,spin_left
28,32,58,right
34,42,55,right
52,2,11,back
53,30,36,spin_left
45,22,39,spin_left
29,13,39,back
62,24,57,spin_left
25,51,12,forward
24,24,12,spin_left
73,30,25,spin_left
50,52,30,forward
3,38,73,right
35,44,35,right
30,55,74,forward
56,64,21,forward
6,39,4,left
37,70,66,forward
31,61,49,forward
13,1,14,back
0,54,58,forward
17,38,57,right
53,74,31,forward
19,49,69,right
54,30,22,spin_left
47,52,19,forward
22,1,20,back
2,21,44,spin_right
1,25,49,spin_right
40,2,15,back
5,23,37,spin_right
15,67,39,forward
53,20,5,spin_left
11,64,11,forward
43,42,28,left
59,0,74,back
50,2,61,back
69,73,56,forward
34,68,49,forward
56,64,14,forward
39,12,38,back
48,47,27,left
55,9,23,back
6,25,18,spin_right
53,41,3,left
28,63,25,forward
60,59,60,forward
16,64,67,forward
53,64,67,forward
64,71,57,forward
42,51,1,forward
15,38,36,right
57,5,18,back
36,24,33,spin_left
19,27,1,spin_left
72,36,50,left
72,4,14,back
62,60,36,forward
39,67,73,forward
46,24,53,spin_right
39,9,63,back
29,27,17,spin_left
17,11,28,back
48,15,67,back
13,33,47,right
54,56,0,forward
70,53,41,forward
25,16,58,back
7,58,25,forward
36,44,59,right
15,29,31,spin_right
5,57,23,forward
41,63,65,forward
54,61,63,forward
25,51,25,forward
4,26,57,spin_right
8,67,68,forward
18,6,21,back
72,63,8,forward
59,10,29,back
55,72,55,forward
29,30,56,spin_right
50,47,34,left
19,13,20,back
19,71,62,forward
43,7,26,back
28,72,49,forward
0,6,11,back
42,67,70,forward
71,34,8,left
74,42,24,left
53,61,51,forward
62,42,48,left
40,28,42,spin_right
30,44,3,left
11,30,22,spin_right
40,3,7,back
61,44,39,left
28,9,48,back
17,1,51,back
72,25,38,spin_left
6,23,40,spin_right
44,35,51,right
28,7,11,back
9,60,74,forward
72,40,21,left
74,65,3,forward
73,67,66,forward
66,13,5,back
9,13,44,back
72,39,6,left
55,5,42,back
4,10,34,back
5,56,53,forward
53,73,47,forward
25,69,48,forward
5,4,6,back
60,55,48,forward
53,37,35,left
33,35,70,right
59,70,57,forward
1,39,50,right
60,3,48,back
23,5,49,back
34,49,52,right
20,28,51,spin_right
26,35,74,right
10,16,8,back
56,7,30,back
48,5,49,back
41,34,43,right
40,27,62,spin_right
69,36,73,right
29,25,47,spin_right
74,42,21,left
48,31,49,right
6,1,60,back
67,19,25,back
24,22,16,spin_left
43,34,67,right
8,13,12,back
8,13,10,back
61,26,25,spin_left
57,13,57,back
33,74,51,forward
3,70,73,forward
44,46,19,left
42,33,19,left
44,20,27,spin_left
46,6,39,back
58,67,11,forward
31,24,28,spin_left
14,49,59,right
23,53,3,forward
65,6,19,back
24,51,62,forward
27,65,58,forward
61,49,40,left
49,52,56,forward
46,6,9,back
8,10,48,back
10,12,42,back
13,60,27,forward
37,34,25,left
48,59,31,forward
51,52,24,forward
37,15,35,back
68,20,64,spin_left
48,70,51,forward
15,22,57,spin_right
66,33,29,left
6,61,24,forward
63,23,65,spin_right
31,69,45,forward
41,54,37,forward
49,57,8,forward
57,65,20,forward
44,42,72,right
29,27,51,spin_right
72,68,59,forward
69,41,19,left
32,9,71,back
74,65,12,forward
9,50,41,right
23,68,54,forward
41,66,49,forward
10,61,34,forward
26,25,12,spin_left
56,2,33,back
2,47,46,right
62,6,46,back
34,28,16,spin_left
44,65,60,forward
56,50,27,left
51,7,52,back
2,57,24,forward
66,8,19,back
48,61,3,forward
47,46,61,right
2,8,8,back
36,7,18,back
4,31,14,right
69,7,47,back
25,13,74,back
73,30,26,spin_left
42,25,48,spin_right
69,18,61,back
40,15,23,back
14,25,53,spin_right
42,69,32,forward
27,28,69,spin_right
33,16,51,back
26,44,39,right
16,8,33,back
10,37,45,right
10,8,15,back
51,30,64,spin_right
69,50,45,left
65,72,14,forward
35,19,47,back
74,65,0,forward
5,51,49,forward
23,54,38,forward
38,65,32,forward
12,54,64,forward
16,24,15,spin_left
39,66,27,forward
47,21,39,spin_left
65,32,19,left
21,12,4,back
54,61,10,forward
69,44,23,left
64,49,67,right
61,74,46,forward
24,22,53,spin_right
27,72,1,forward
59,62,74,forward
42,60,35,forward
38,11,63,back
20,73,28,forward
10,10,40,back
54,50,57,right
27,13,38,back
41,15,53,back
15,57,74,forward
23,14,5,back
48,55,46,forward
62,45,50,left
56,14,16,back
48,2,11,back
25,18,2,back
24,33,22,left
62,51,43,forward
7,68,33,forward
3,0,7,back
73,49,53,left
32,69,9,forward
30,18,13,back
62,34,44,left
22,0,63,back
13,46,53,right
44,12,67,back
41,22,7,spin_left
53,35,55,right
47,45,12,left
53,64,74,forward
27,6,59,back
28,44,35,right
18,71,74,forward
6,33,52,right
52,48,38,left
72,35,74,right
54,58,67,forward
71,73,32,forward
13,9,70,back
64,9,62,back
8,14,9,back
9,0,52,back
61,73,28,forward
37,26,50,spin_right
37,38,2,left
66,18,60,back
51,7,65,back
71,23,59,spin_left
42,50,63,right
58,26,50,spin_left
38,28,17,spin_left
50,22,44,spin_left
21,59,35,forward
65,10,55,back
25,11,29,back
45,54,27,forward
17,72,69,forward
50,30,42,spin_left
53,58,20,forward
21,71,41,forward
16,67,37,forward
59,25,25,spin_left
31,15,47,back
67,65,73,forward
43,60,12,forward
35,57,32,forward
29,8,33,back
2,58,49,forward
43,73,44,forward
4,44,13,right
42,18,2,back
40,8,41,back
15,41,47,right
74,11,60,back
13,62,54,forward
8,22,17,spin_right
44,9,19,back
31,24,64,spin_right
60,48,23,left
8,74,21,forward
51,15,12,back
49,30,13,spin_left
40,68,11,forward
64,31,41,left
33,41,22,left
69,70,1,forward
30,16,57,back
46,55,13,forward
64,62,35,forward
64,50,66,right
68,47,57,left
1,8,18,back
55,41,52,left
4,2,10,back
65,69,69,forward
26,37,65,right
74,49,74,right
15,38,54,right
67,61,13,forward
42,42,19,left
66,33,26,left
17,56,5,forward
43,39,48,right
7,9,21,back
45,22,42,spin_left
29,21,50,spin_right
38,39,65,right
6,8,8,back
3,1,54,back
63,9,40,back
14,51,66,forward
35,37,61,right
47,50,33,left
15,32,39,right
65,35,72,right
16,60,8,forward
45,69,36,forward
23,14,56,back
3,40,16,right
39,49,29,left
49,12,19,back
31,60,37,forward
36,33,16,left
4,1,56,back
11,15,72,back
3,70,17,forward
9,1,61,back
0,64,17,forward
8,13,9,back
40,31,31,left
50,10,7,back
23,10,9,back
19,55,73,forward
52,46,64,right
70,47,16,left
55,3,11,back
15,71,49,forward
26,65,47,forward
40,53,60,forward
46,30,0,spin_left
3,27,70,spin_right
71,26,59,spin_left
16,60,46,forward
18,69,43,forward
69,51,49,forward
33,45,31,left
22,69,13,forward
4,61,49,forward
3,23,35,spin_right
44,35,71,right
13,2,10,back
69,28,40,spin_left
11,59,25,forward
54,66,53,forward
55,0,74,back
11,63,52,forward
33,57,6,forward
64,50,43,forward
42,37,50,right
71,17,21,back
56,14,0,back
40,57,6,forward
22,11,19,back
72,66,8,forward
49,74,15,forward
65,30,33,spin_left
64,10,10,back
55,68,12,forward
3,30,70,spin_right
21,35,70,right
23,23,38,spin_right
23,57,8,forward
8,24,13,spin_right
6,68,69,forward
55,41,8,left
65,69,40,forward
29,49,58,right
34,57,28,forward
65,42,51,left
11,19,32,back
57,60,30,forward
0,21,6,spin_right
54,20,61,back
62,62,70,forward
27,71,5,forward
24,35,15,left
23,43,21,left
34,43,32,left
6,34,10,right
45,56,29,forward
14,20,32,back
65,23,63,spin_left
19,15,67,back
55,49,58,right
29,9,31,back
30,49,16,left
35,66,68,forward
39,12,5,back
24,14,55,back
27,59,62,forward
22,60,29,forward
67,20,6,back
70,2,49,back
45,28,55,spin_right
34,23,49,spin_right
62,68,28,forward
17,34,6,left
46,50,38,forward
26,60,30,forward
72,19,27,back
72,1,4,back
35,16,31,back
37,29,60,spin_right
20,58,20,forward
61,16,50,back
44,16,53,back
4,19,66,back
74,59,48,forward
24,10,21,back
12,6,13,back
52,29,52,spin_right
25,72,6,forward
67,37,5,left
51,5,70,back
7,49,39,right
73,64,47,forward
3,15,48,back
28,43,35,right
10,44,73,right
59,36,8,left
32,0,25,back
66,71,44,forward
34,43,44,right
10,27,40,spin_right
70,59,69,forward
48,6,9,back
71,28,62,spin_left
35,10,70,back
16,8,73,back
11,66,52,forward
53,32,72,right
17,47,51,right
65,62,24,forward
36,61,61,forward
42,49,6,left
7,74,16,forward
47,51,2,forward
1,44,50,right
49,33,67,right
67,44,13,left
60,46,19,left
6,21,26,spin_right
28,27,60,spin_right
70,13,5,back
51,0,35,back
67,3,29,back
9,10,51,back
72,55,22,forward
66,54,32,forward
1,27,38,spin_right
43,20,14,back
32,55,69,forward
0,37,72,right
57,40,1,left
45,11,39,back
30,18,36,back
26,29,58,spin_right
61,15,42,back
31,63,74,forward
47,38,61,right
34,20,59,back
33,53,63,forward
56,64,17,forward
50,16,41,back
53,17,33,back
46,37,8,left
23,12,58,back
11,69,71,forward
28,74,69,forward
11,8,51,back
28,49,18,left
20,35,72,right
60,61,54,forward
38,70,11,forward
60,58,44,forward
72,29,17,spin_left
31,48,27,left
44,69,64,forward
57,55,13,forward
66,1,55,back
74,40,28,left
53,0,65,back
45,68,42,forward
4,2,4,back
53,71,31,forward
26,74,29,forward
26,12,73,back
48,69,47,forward
50,74,65,forward
12,39,53,right
21,41,23,right
64,36,52,left
24,9,4,back
51,65,2,forward
5,51,62,forward
57,37,8,left
47,41,14,left
8,70,57,forward
27,27,16,spin_left
21,63,10,forward
73,16,23,back
58,72,63,forward
48,60,23,forward
13,46,71,right
10,68,20,forward
46,38,9,left
14,37,45,right
36,29,26,spin_left
41,59,9,forward
52,42,13,left
68,56,49,forward
22,7,28,back
56,49,60,right
12,56,72,forward
24,48,2,left
17,55,52,forward
71,12,4,back
70,37,69,left
55,25,34,spin_left
4,40,11,right
56,44,58,right
34,7,36,back
68,53,66,forward
17,54,10,forward
10,19,9,back
51,41,44,left
29,12,61,back
71,10,2,back
36,31,41,right
46,10,40,back
44,1,31,back
61,38,58,left
40,72,17,forward
16,20,5,back
43,55,22,forward
27,64,66,forward
1,16,29,back
8,12,21,back
16,67,3,forward
50,67,54,forward
72,67,58,forward
40,73,71,forward
14,10,24,back
35,12,70,back
73,46,57,left
54,53,7,forward
2,74,1,forward
29,0,20,back
29,50,54,forward
47,15,29,back
30,20,53,back
24,59,56,forward
55,40,35,left
37,57,57,forward
11,7,50,back
29,6,6,back
20,9,41,back
70,62,43,forward
40,2,36,back
70,3,49,back
11,10,17,back
36,60,9,forward
71,2,48,back
67,20,53,back
64,7,33,back
7,2,57,back
74,67,63,forward
40,71,60,forward
69,16,56,back
31,69,22,forward
74,5,1,back
25,43,28,right
43,0,20,back
38,10,36,back
66,56,37,forward
21,41,25,right
45,38,1,left
46,30,27,spin_left
19,61,66,forward
19,51,31,forward
41,74,13,forward
7,46,50,right
51,57,30,forward
54,8,9,back
50,66,6,forward
51,40,33,left
2,66,20,forward
23,62,17,forward
27,2,44,back
63,28,51,spin_left
48,23,12,spin_left
41,52,72,forward
8,17,65,back
4,35,10,right
45,46,68,right
4,0,2,back
49,33,37,left
72,52,36,forward
71,27,30,spin_left
13,25,73,spin_right
48,26,38,spin_left
64,8,69,back
41,41,60,right
38,15,47,back
37,21,8,spin_left
58,40,61,right
11,16,3,back
2,10,20,back
59,13,51,back
46,72,65,forward
19,39,40,right
18,57,29,forward
59,14,1,back
27,16,51,back
40,46,15,left
26,29,58,spin_right
29,58,26,forward
11,68,27,forward
31,46,25,left
46,15,46,back
3,18,12,back
50,58,14,forward
0,8,12,back
30,57,72,forward
24,6,54,back
42,15,8,back
48,38,48,right
62,11,2,back
34,7,71,back
73,33,10,left
31,50,7,forward
13,5,1,back
1,40,45,right
74,47,73,left
72,35,39,left
55,66,18,forward
55,10,19,back
53,40,53,right
26,7,49,back
38,70,37,forward
44,14,52,back
50,15,8,back
70,32,30,left
23,42,43,right
5,16,30,back
69,5,28,back
15,37,43,right
6,42,17,right
68,37,27,left
44,66,27,forward
8,64,50,forward
30,43,35,right
13,48,73,right
55,2,0,back
25,2,47,back
74,4,50,back
74,69,30,forward
12,23,66,spin_right
21,44,15,left
64,33,7,left
28,44,29,right
17,33,67,right
59,43,15,left
69,25,72,spin_right
43,19,63,back
30,60,0,forward
24,23,52,spin_right
65,58,74,forward
22,36,59,right
47,64,28,forward
41,38,13,left
33,40,55,right
14,31,4,left
7,16,54,back
62,51,62,forward
50,31,18,left
12,31,59,right
27,23,12,spin_left
0,41,14,right
14,74,59,forward
5,38,35,right
11,62,74,forward
65,24,43,spin_left
20,26,48,spin_right
52,31,72,right
67,8,14,back
34,71,11,forward
70,22,27,spin_left
4,67,30,forward
15,21,70,spin_right
63,51,3,forward
42,56,42,forward
30,48,18,left
72,52,70,forward
43,1,3,back
14,9,29,back
72,61,68,forward
25,69,55,forward
55,47,52,left
36,44,48,right
38,32,4,left
27,64,43,forward
19,23,53,spin_right
35,47,67,right
4,13,73,back
4,34,52,right
70,42,65,left
52,44,46,left
22,44,44,right
7,51,36,forward
18,49,30,right
72,23,4,spin_left
66,50,31,forward
39,26,60,spin_right
29,37,0,left
74,41,12,left
16,12,42,back
25,31,58,right
15,25,40,spin_right
40,58,56,forward
62,38,31,left
6,9,41,back
25,16,21,back
33,71,28,forward
48,43,1,left
20,8,22,back
25,31,70,right
16,37,22,right
27,36,55,right
0,5,45,back
35,37,70,right
10,31,58,right
18,14,13,back
8,1,55,back
53,63,34,forward
46,69,28,forward
51,69,31,forward
70,24,70,spin_right
59,60,21,forward
23,60,22,forward
20,30,54,spin_right
68,20,68,back
5,19,49,back
45,16,16,back
57,24,60,spin_right
49,6,41,back
7,56,7,forward
29,2,60,back
27,19,21,back
21,46,50,right
67,3,47,back
5,28,26,spin_right
31,29,46,spin_right
16,23,51,spin_right
10,65,1,forward
28,34,69,right
32,49,12,left
45,61,6,forward
3,13,18,back
61,3,2,back
2,65,21,forward
43,12,17,back
12,36,61,right
9,21,71,spin_right
54,70,70,forward
68,69,58,forward
8,28,11,spin_right
30,13,52,back
36,35,58,right
25,47,62,right
7,34,10,right
49,20,65,back
22,37,13,left
29,39,74,right
71,25,10,spin_left
66,53,8,forward
35,66,71,forward
42,58,17,forward
69,74,60,forward
62,34,66,right
64,51,21,forward
1,45,6,right
1,57,49,forward
17,31,20,right
54,27,17,spin_left
71,23,52,spin_left
57,20,30,back
56,32,21,left
74,16,61,back
39,71,31,forward
6,64,33,forward
36,36,69,right
1,14,54,back
69,63,36,forward
35,35,20,left
23,16,47,back
42,44,45,right
29,56,18,forward
11,50,60,forward
62,37,38,left
11,15,18,back
60,39,37,left
64,53,18,forward
67,69,44,forward
10,65,47,forward
60,59,66,forward
5,59,24,forward
9,69,45,forward
14,36,51,right
27,69,24,forward
25,8,29,back
39,54,17,forward
21,46,63,right
34,46,44,right
74,34,25,left
41,11,4,back
53,26,0,spin_left
65,56,19,forward
11,33,9,left
34,35,37,right
53,66,18,forward
51,35,9,left
69,11,43,back
11,49,37,right
56,51,50,forward
63,0,32,back
73,62,24,forward
27,51,27,forward
4,66,47,forward
22,7,32,back
18,27,21,spin_right
52,24,63,spin_right
34,9,29,back
6,42,5,left
16,54,49,forward
28,15,60,back
41,66,58,forward
66,26,13,spin_left
56,40,14,left
16,56,60,forward
23,54,33,forward
39,4,15,back
74,68,61,forward
71,53,51,forward
20,1,13,back
1,39,0,left
23,60,34,forward
24,21,48,spin_right
27,65,50,forward
50,41,4,left
33,67,7,forward
44,25,26,spin_left
9,65,73,forward
54,0,9,back
40,34,66,right
0,48,34,right
56,46,35,left
11,16,73,back
8,67,35,forward
19,43,15,left
45,18,17,back
36,6,60,back
32,5,28,back
10,51,73,forward
56,57,34,forward
48,35,28,left
17,34,16,left
33,42,7,left
36,22,11,spin_left
7,5,37,back
57,50,2,forward
13,31,71,right
41,53,7,forward
60,8,70,back
12,34,50,right
72,63,58,forward
43,5,18,back
44,29,58,spin_right
9,42,70,right
73,49,39,left
59,61,34,forward
9,68,55,forward
2,62,53,forward
63,48,65,right
8,12,51,back
26,58,54,forward
68,13,1,back
25,27,44,spin_right
16,54,59,forward
35,70,19,forward
60,52,48,forward
5,0,14,back
61,38,46,left
38,4,34,back
54,35,57,right
71,7,16,back
4,43,71,right
74,72,5,forward
16,71,31,forward
71,9,38,back
33,45,48,right
47,73,52,forward
35,30,6,spin_left
43,7,63,back
7,3,9,back
68,70,65,forward
6,17,50,back
56,4,19,back
55,27,0,spin_left
27,10,14,back
12,43,26,right
21,72,67,forward
25,2,31,back
31,68,32,forward
37,30,22,spin_left
15,34,37,right
58,66,17,forward
18,49,8,left
42,15,54,back
36,35,70,right
66,59,30,forward
48,14,6,back
17,62,12,forward
68,4,54,back
6,26,3,spin_left
50,49,58,right
57,63,14,forward
68,25,58,spin_left
32,67,24,forward
54,62,1,forward
22,5,58,back
19,66,3,forward
57,22,44,spin_left
2,36,38,right
42,12,53,back
43,53,36,forward
43,2,57,back
27,14,34,back
4,29,56,spin_right
17,25,9,spin_left
37,72,14,forward
16,36,6,left
4,11,25,back
56,60,39,forward
0,12,17,back
31,10,56,back
30,24,16,spin_left
62,60,47,forward
40,59,14,forward
39,8,72,back
61,42,45,left
30,58,63,forward
1,14,12,back
23,62,6,forward
15,58,14,forward
21,38,43,right
8,72,58,forward
44,55,65,forward
3,42,38,right
62,25,40,spin_left
56,69,12,forward
20,28,53,spin_right
10,70,54,forward
1,70,52,forward
64,30,50,spin_left
5,49,66,right
20,9,47,back
63,32,25,left
47,35,63,right
51,10,54,back
16,31,36,right
4,69,45,forward
2,74,41,forward
11,16,32,back
14,73,28,forward
42,70,10,forward
30,58,55,forward
55,1,21,back
11,47,65,right
1,50,70,forward
7,26,33,spin_right
71,45,16,left
70,46,4,left
67,36,5,left
34,35,31,left
5,44,27,right
39,2,69,back
61,12,23,back
1,28,18,spin_right
49,28,58,spin_right
44,11,26,back
51,26,40,spin_left
34,30,57,spin_right
63,63,42,forward
19,55,20,forward
22,41,27,right
8,57,23,forward
69,39,57,left
17,55,57,forward
43,9,57,back
53,35,18,left
68,43,66,left
58,12,68,back
71,62,3,forward
22,73,30,forward
19,34,16,left
52,60,72,forward
66,52,70,forward
54,24,39,spin_left
46,68,18,forward
33,32,65,right
15,63,71,forward
30,13,60,back
23,74,35,forward
25,7,47,back
20,21,23,spin_right
57,28,74,spin_right
31,64,61,forward
10,62,57,forward
34,15,26,back
5,29,16,spin_right
50,72,19,forward
70,67,61,forward
9,27,68,spin_right
56,58,26,forward
23,17,12,back
36,27,4,spin_left
62,59,47,forward
18,37,57,right
20,5,29,back
2,23,31,spin_right
42,31,25,left
70,72,60,forward
47,64,58,forward
49,9,35,back
31,53,73,forward
3,57,60,forward
28,43,42,right
18,8,0,back
42,64,7,forward
46,52,20,forward
21,24,69,spin_right
14,42,73,right
17,4,0,back
42,13,5,back
53,31,21,left
65,16,66,back
5,31,5,right
30,63,22,forward
19,34,43,right
6,52,42,forward
10,7,36,back
34,16,1,back
46,40,60,right
5,64,7,forward
20,69,67,forward
10,67,40,forward
37,14,5,back
66,6,41,back
55,52,46,forward
49,43,32,left
63,16,9,back
38,32,51,right
14,71,14,forward
22,34,61,right
54,14,28,back
14,62,3,forward
38,44,41,right
37,67,45,forward
34,14,52,back
67,16,61,back
40,30,17,spin_left
6,30,1,spin_left
60,69,59,forward
47,19,27,back
29,40,40,right
40,25,69,spin_right
20,10,24,back
49,12,69,back
34,53,5,forward
37,49,39,right
15,26,54,spin_right
72,59,56,forward
66,40,70,right
28,49,67,right
14,12,74,back
39,2,36,back
61,8,26,back
57,43,57,right
43,71,5,forward
16,1,38,back
32,59,47,forward
63,66,71,forward
35,58,10,forward
30,53,39,forward
54,69,62,forward
11,14,72,back
32,20,53,back
5,8,12,back
3,49,47,right
40,44,53,right
12,27,70,spin_right
7,73,11,forward
21,20,41,back
7,48,1,left
32,13,42,back
29,12,61,back
21,40,43,right
31,39,48,right
61,68,44,forward
47,61,62,forward
62,38,9,left
35,74,67,forward
47,40,2,left
20,9,8,back
13,35,5,left
2,52,58,forward
19,69,65,forward
66,37,57,left
71,49,11,left
45,68,31,forward
73,52,63,forward
32,53,65,forward
52,12,66,back
74,62,16,forward
4,25,46,spin_right
5,3,58,back
33,67,33,forward
49,41,44,left
59,39,49,left
2,59,73,forward
4,72,71,forward
47,3,9,back
25,4,53,back
37,14,73,back
62,58,44,forward
32,6,36,back
42,70,8,forward
15,0,30,back
32,62,57,forward
66,73,49,forward
11,52,29,forward
10,17,64,back
69,26,3,spin_left
0,32,21,right
28,0,28,back
43,43,70,right
68,69,24,forward
74,67,72,forward
29,53,14,forward
41,74,70,forward
49,30,68,spin_right
63,39,2,left
55,47,3,left
52,23,66,spin_right
15,74,47,forward
47,72,37,forward
11,41,42,right
4,50,44,forward
18,71,15,forward
18,59,57,forward
55,50,34,forward
41,32,17,left
0,71,73,forward
7,1,42,back
54,57,0,forward
20,37,58,right
5,51,53,forward
30,0,35,back
34,4,66,back
63,5,31,back
38,73,32,forward
5,26,73,spin_right
60,16,58,back
22,54,67,forward
20,29,8,spin_left
40,31,61,right
11,4,68,back
20,26,28,spin_right
29,28,43,spin_right
36,46,27,left
69,55,39,forward
3,27,5,spin_right
37,43,67,right
50,27,1,spin_left
51,64,30,forward
49,60,4,forward
66,37,8,left
18,69,52,forward
38,30,9,spin_left
40,36,31,left
14,58,55,forward
16,62,48,forward
65,50,43,forward
2,33,33,right
19,8,17,back
3,15,56,back
43,61,64,forward
38,25,5,spin_left
70,45,41,left
60,70,44,forward
50,19,45,back
12,15,25,back
35,60,22,forward
6,44,6,right
7,13,59,back
74,31,31,left
14,34,63,right
36,14,49,back
2,68,13,forward
34,37,67,right
58,71,5,forward
10,10,52,back
46,12,63,back
9,8,30,back
34,8,46,back
33,36,40,right
53,68,70,forward
51,49,38,left
57,59,5,forward
38,1,66,back
67,64,45,forward
56,56,6,forward
36,47,32,left
73,45,28,left
13,18,30,back
12,31,62,right
11,42,51,right
49,47,2,left
32,63,67,forward
71,52,36,forward
12,47,6,left
73,26,35,spin_left
29,9,43,back
19,2,40,back
54,19,36,back
25,15,8,back
33,70,2,forward
1,57,40,forward
16,54,45,forward
28,14,74,back
8,23,3,spin_left
3,57,68,forward
65,66,19,forward
17,21,62,spin_right
56,7,63,back
73,16,6,back
20,17,45,back
9,68,61,forward
48,68,64,forward
43,63,4,forward
10,18,70,back
71,46,16,left
62,57,62,forward
62,54,40,forward
73,71,44,forward
32,36,60,right
7,45,59,right
6,31,63,right
26,52,56,forward
0,12,20,back
59,42,69,right
12,39,20,right
31,20,2,back
30,36,33,right
52,55,48,forward
33,0,23,back
50,58,8,forward
58,46,38,left
47,5,39,back
17,24,52,spin_right
10,5,8,back
41,22,4,spin_left
65,48,31,left
51,42,29,left
45,24,37,spin_left
26,40,36,right
10,66,66,forward
3,8,49,back
26,14,7,back
10,26,15,spin_right
2,11,50,back
46,13,14,back
71,3,70,back
54,16,35,back
65,32,14,left
6,67,72,forward
37,38,36,left
9,26,42,spin_right
60,33,25,left
34,36,37,right
34,65,14,forward
25,2,71,back
52,72,41,forward
2,8,28,back
61,36,34,left
47,22,73,spin_right
46,60,45,forward
60,5,54,back
51,6,51,back
1,5,35,back
11,67,63,forward
26,5,2,back
19,16,28,back
12,3,38,back
22,12,58,back
13,38,21,right
69,70,12,forward
56,69,65,forward
21,34,70,right
19,36,49,right
7,37,58,right
66,30,19,spin_left
73,61,71,forward
56,62,22,forward
38,25,3,spin_left
22,13,58,back
3,36,69,right
9,32,33,right
44,71,14,forward
72,38,1,left
13,21,73,spin_right
13,35,2,left
74,10,1,back
7,67,66,forward
7,20,70,back
3,51,17,forward
67,30,20,spin_left
5,24,30,spin_right
34,1,59,back
66,73,37,forward
8,66,66,forward
45,4,26,back
62,24,60,spin_left
47,65,65,forward
59,73,74,forward
19,23,45,spin_right
31,72,1,forward
70,46,30,left
64,48,53,left
50,33,21,left
0,44,18,right
50,21,72,spin_right
12,52,59,forward
52,3,45,back
27,31,43,right
66,6,7,back
27,15,3,back
19,11,48,back
47,34,74,right
43,74,66,forward
71,48,62,left
9,27,55,spin_right
45,12,49,back
54,47,13,left
63,51,68,forward
64,61,6,forward
28,27,28,spin_right
12,33,72,right
8,59,34,forward
26,10,7,back
60,63,3,forward
33,43,37,right
10,35,21,right
28,22,26,spin_left
31,51,28,forward
74,13,54,back
37,45,52,right
18,29,19,spin_right
50,27,46,spin_left
25,0,57,back
10,54,28,forward
51,6,0,back
74,42,39,left
18,37,51,right
30,10,6,back
6,19,70,back
25,43,6,left
19,71,63,forward
49,61,4,forward
23,8,12,back
15,16,41,back
49,58,72,forward
9,51,12,forward
68,72,13,forward
55,41,4,left
53,2,59,back
48,14,47,back
26,31,71,right
58,70,17,forward
22,71,24,forward
12,15,69,back
22,49,44,right
27,52,36,forward
7,42,14,right
60,45,68,right
41,56,73,forward
5,54,51,forward
39,3,47,back
32,54,7,forward
49,8,20,back
6,58,27,forward
20,20,31,back
27,11,38,back
42,26,68,spin_right
57,24,1,spin_left
63,33,23,left
8,12,71,back
15,18,14,back
50,49,0,left
74,74,55,forward
46,32,34,left
50,35,2,left
39,7,72,back
7,9,63,back
69,51,45,forward
56,64,49,forward
28,22,14,spin_left
71,63,74,forward
27,52,9,forward
30,40,38,right
3,71,72,forward
8,34,57,right
46,52,50,forward
14,34,39,right
72,27,67,spin_left
29,49,12,left
28,5,16,back
35,31,39,right
7,22,66,spin_right
3,2,74,back
47,52,53,forward
50,60,74,forward
71,41,27,left
64,9,49,back
6,36,40,right
42,72,36,forward
59,68,9,forward
17,15,30,back
66,2,56,back
60,18,24,back
14,65,66,forward
59,21,18,spin_left
72,16,0,back
29,11,60,back
60,8,74,back
41,20,26,back
67,8,27,back
33,29,32,spin_left
40,46,25,left
2,4,14,back
69,44,2,left
47,48,34,left
26,11,43,back
0,6,21,back
29,12,56,back
54,74,21,forward
52,44,71,right
35,65,42,forward
44,9,4,back
51,22,10,spin_left
40,30,8,spin_left
60,19,51,back
39,50,42,forward
52,55,64,forward
70,66,4,forward
47,39,65,right
17,41,8,left
17,20,16,back
48,36,65,right
33,28,39,spin_right
70,24,4,spin_left
35,59,50,forward
55,49,30,left
32,7,69,back
37,9,18,back
51,28,31,spin_left
25,54,46,forward
34,7,69,back
71,51,20,forward
1,49,68,right
14,3,6,back
44,37,35,left
23,51,50,forward
67,7,21,back
68,37,49,left
68,47,29,left
57,50,28,forward
43,58,68,forward
21,55,54,forward
67,26,49,spin_left
5,16,48,back
37,5,10,back
17,58,6,forward
3,38,22,right
15,35,29,right
57,67,56,forward
8,2,58,back
13,53,71,forward
55,65,27,forward
23,64,45,forward
32,59,3,forward
20,8,18,back
62,7,56,back
23,40,15,left
4,23,25,spin_right
51,48,8,left
55,30,50,spin_left
35,62,45,forward
45,16,32,back
34,62,38,forward
56,54,15,forward
60,64,23,forward
50,58,74,forward
74,72,33,forward
71,26,30,spin_left
58,64,39,forward
6,20,60,back
51,3,35,back
4,26,33,spin_right
14,56,63,forward
66,11,63,back
65,32,20,left
